XdUoiEVccdo	1001009	1031430	1148979
hse_g-YZ754	3720415	3745431	3822597
AAp-2L682Jg	1866942	1924396	2213008
5ED4m-4zw14	644084	654429	693195
i-qaw_coIsw	460181	472842	516108
IkWhSslf7d8	413248	480217	614564
a_0PSZ2S_yw	3581123	3619942	3783481
acMC7bTVcY8	3498898	3916704	4876184
Ujaa3ar4hCA	1179558	1252513	1572696
FgSX-RZeXQU	1107001	1123978	1215985
SoVLr7A4Q7k	132224	132652	135278
CMWLX0KXwF4	425225	523176	837546
nxn0lmYArXg	123689	126652	135684
F4Z0GHWHe60	1768397	1760626	1788716
cU4CuA5dFz4	411105	415843	428485
Nq3x1AkwgpY	788270	1053979	1917220
s-MoeONH5Ug	1467319	1478298	1522738
VMJPHqwv41U	1732924	1766309	1876902
SNL1828hKIQ	1058735	1086959	1197815
IRyvDZzXGEs	355942	360698	378930
gRDJH0ba64c	495315	510663	552444
N3f7OLt-WvY	1540609	1600804	1883177
qqAxQ9yVa5A	1140187	1158108	1231526
eQS0iayRgQU	702189	710061	735719
6lcVtR-zHuI	200018	201084	204425
_fpxCuorKjA	3211576	3399955	4147708
6fPj6mj-M_k	1088651	1105364	1158164
ql1YDUYWTmg	402641	404702	424533
BkBkxM2MOmw	3538525	3667993	4388669
wBo8hqRd92Q	1390080	1459410	1729183
T4tcZAduiVk	324483	330424	346596
JyXpzxRr_T0	684876	707305	807543
bG19b06NG_w	1417533	1460510	1638923
OXbQx2hfA5k	369157	371117	378556
h5AKZrG1khI	827966	835670	860194
IFQczCt-oSY	2985753	2997237	3035945
XzZGOrCn0gQ	2141037	2154258	2227911
_bdxSvIh7-A	651573	654915	670415
wZiPs0vqFFU	768024	797856	877663
vVXqB3WbzM0	237542	238842	243159
Q33XE_ksUCU	3512133	3700567	4597588
PbRZcvVnF0w	987199	1037565	1312856
JKOdGQAfAIc	2155081	2230077	2565024
p9ImTMnUK0Q	582154	615661	752180
KCNhjF-MzYg	476238	531878	650077
NP0mOzGPAmg	287509	287535	287609
3iLXOp3TbiU	389885	391537	395235
Ajn-PTtBOn4	896493	937453	1098992
7RcXq-8cOac	42479	49959	63051
_WE89vjfcBI	735521	753623	806955
jeVqPpWlPxg	5281368	5871921	6883185
Oxyo2sK_jVk	709812	718648	767035
