XdUoiEVccdo	1001009	1031430	1148979	1217544	1290639
hse_g-YZ754	3720415	3745431	3822597	3843508	3868320
AAp-2L682Jg	1866942	1924396	2213008	2353875	2449568
5ED4m-4zw14	644084	654429	693195	717749	748671
i-qaw_coIsw	460181	472842	516108	540276	557187
IkWhSslf7d8	413248	480217	614564	688875	763116
a_0PSZ2S_yw	3581123	3619942	3783481	3855332	3933535
acMC7bTVcY8	3498898	3916704	4876184	5299822	5717665
Ujaa3ar4hCA	1179558	1252513	1572696	1717304	1849853
FgSX-RZeXQU	1107001	1123978	1215985	1258799	1298798
SoVLr7A4Q7k	132224	132652	135278	139938	141957
CMWLX0KXwF4	425225	523176	837546	1010628	1187953
nxn0lmYArXg	123689	126652	135684	142354	149853
F4Z0GHWHe60	1768397	1760626	1788716	1804682	1819745
cU4CuA5dFz4	411105	415843	428485	433213	438373
Nq3x1AkwgpY	788270	1053979	1917220	2372115	2868191
s-MoeONH5Ug	1467319	1478298	1522738	1544739	1566014
VMJPHqwv41U	1732924	1766309	1876902	1923984	1968910
SNL1828hKIQ	1058735	1086959	1197815	1239853	1293133
IRyvDZzXGEs	355942	360698	378930	385597	391962
gRDJH0ba64c	495315	510663	552444	583289	604048
N3f7OLt-WvY	1540609	1600804	1883177	2038894	2187472
qqAxQ9yVa5A	1140187	1158108	1231526	1260869	1290186
eQS0iayRgQU	702189	710061	735719	751390	769028
6lcVtR-zHuI	200018	201084	204425	205155	205780
_fpxCuorKjA	3211576	3399955	4147708	4358192	4535490
6fPj6mj-M_k	1088651	1105364	1158164	1180813	1207467
ql1YDUYWTmg	402641	404702	424533	427006	429259
BkBkxM2MOmw	3538525	3667993	4388669	4797481	5164839
wBo8hqRd92Q	1390080	1459410	1729183	1889032	2008491
T4tcZAduiVk	324483	330424	346596	353939	362067
JyXpzxRr_T0	684876	707305	807543	865898	932510
bG19b06NG_w	1417533	1460510	1638923	1795807	1976364
OXbQx2hfA5k	369157	371117	378556	380467	382226
h5AKZrG1khI	827966	835670	860194	874219	890582
IFQczCt-oSY	2985753	2997237	3035945	3049124	3062304
XzZGOrCn0gQ	2141037	2154258	2227911	2279136	2339174
_bdxSvIh7-A	651573	654915	670415	691752	705300
wZiPs0vqFFU	768024	797856	877663	916279	957344
vVXqB3WbzM0	237542	238842	243159	245165	246759
Q33XE_ksUCU	3512133	3700567	4597588	5056015	5459247
PbRZcvVnF0w	987199	1037565	1312856	1505160	1617285
JKOdGQAfAIc	2155081	2230077	2565024	2774954	2975665
p9ImTMnUK0Q	582154	615661	752180	855868	992122
KCNhjF-MzYg	476238	531878	650077	690656	725753
NP0mOzGPAmg	287509	287535	287609	287690	287754
3iLXOp3TbiU	389885	391537	395235	396434	396914
Ajn-PTtBOn4	896493	937453	1098992	1210127	1324535
7RcXq-8cOac	42479	49959	63051	69761	78377
_WE89vjfcBI	735521	753623	806955	828030	843375
jeVqPpWlPxg	5281368	5871921	6883185	7346701	7799083
Oxyo2sK_jVk	709812	718648	767035	793588	818295
neELJuq4yTI	76624	77078	78305	78896	79467
