video_id	title	size	category_ratio	views	comments	likes	views_wma	comments_wma	likes_wma
aTTRT41kKRk	ON REMPLACE SON SETUP 4 ft. Inoxtag	929.5	0.02	936880	1071	69208	834928.4285714285	985.25	63585.67857142857
TkTaadb9GmM	Johnny Depp Amber Heard trial: Depp's friend makes court laugh	126.5	0.07	17094849	10781	248247	16915432.285714287	10701.464285714286	246118.85714285713
S0NjsRuxguQ	Üç Kuruş 24. Bölüm	4125.5	0.03	2396890	1377	37216	2349558.3928571427	1364.0714285714287	36926.5
eV_Ki30MDDA	I know what the hell I'm talking about! - Shaquille O'Neal 🤝 #shorts	20.0	0.08	10268136	2218	954515	9807568.714285715	2115.464285714286	917955.7142857143
lf5xz9OcB4I	UCL MD19 / Manchester City - Real Madrid / NL	180.5	0.08	65864	94	954	65675.21428571429	93.78571428571429	952.1785714285714
V231U4jWvDY	Davina Michelle - 'Vergeet De Tijd' l | Liefde voor Muziek | Seizoen 8 | VTM	86.5	0.36	163181	146	2231	139865.07142857142	135.71428571428572	2048.964285714286
DmKpePzn5-c	6IX9INE - GINÉ (Official Music Video)	70.5	0.1	20351583	91141	927088	20092597.35714286	90793.14285714286	923407.2142857143
9KTbxKz8VXI	Ukraine : pourquoi la Russie de Poutine a tant de mal à conquérir le pays ?	276.5	0.07	1796713	8192	31594	1649651.2142857143	7906.75	30048.785714285714
Pym_mBhBin4	Les 12 Coups de Minuit - Le Monde à L'Envers	414.5	0.08	1655791	1874	115890	1631198.0	1859.5	114850.82142857143
Hpv4f6NuAqw	BANKZITTERS VERSTOPPERTJE IN DE EFTELING	512.0	0.36	617194	673	32527	601272.5357142857	665.25	32108.285714285714
0ob5Cxk_R-I	LE TRIBUNAL DES BANNIS ! ⚖️ #8	274.0	0.36	1443593	704	106094	1396423.5	698.5714285714286	103734.03571428571
JfA5jerg6Jo	فيديو قن_بلة ... آية اكشوان تنشر اوديو خطير وتفضح زوجها اكشوان وتكشف المستور على المباشر	702.5	0.08	565582	2733	10423	547059.7857142857	2676.9285714285716	10194.67857142857
m_jpfxJz04I	JE RÉGALE YUKI PENDANT 24H ! (elle a passé la meilleure journée de sa vie)	965.5	0.36	3175372	4671	189287	3055666.6785714286	4600.785714285715	185956.17857142858
kA81LzzdDGw	CRAZY Real Madrid DRESSING ROOM after reaching CHAMPIONS LEAGUE FINAL!	90.5	0.08	5047155	5686	174066	4676276.035714285	5542.607142857143	167797.5357142857
xNZLnGcSZm0	KO IMPRESSIONNANT DES POIDS LOURDS 110KG ! YFC#38	1136.0	0.36	360590	961	14855	351819.53571428574	941.5	14613.32142857143
P6Ps7MYB2bI	Blake Lively Met Gala Dress Reveal	22.0	0.36	1072073	621	15632	1031332.4285714285	607.3928571428571	14759.892857142857
_dpIwwI86ss	Ukrainian Soldiers Say Russian Troops Look 'Desperate' In Battle For Donetsk Region	82.5	0.07	1953791	4530	26537	1943734.0357142857	4512.464285714285	26464.60714285714
V4jE96BAOtE	VOD - Laink et Terracid // Faire des choix immoraux - Trolley Problem, Inc.	3974.0	0.09	137230	340	4876	123755.07142857143	320.0357142857143	4429.892857142857
nY3Pqhs_Jbs	ON PREND UN DOS D’ÂNE À 170km/h.	959.5	0.02	3313603	9013	264424	3213900.3214285714	8935.857142857143	261247.7857142857
EsSsgFzMVwI	Johan Derksen zegt te stoppen met Vandaag Inside | VANDAAG INSIDE	84.0	0.03	328008	2584	3331	326531.10714285716	2577.964285714286	3322.5714285714284
q0qPsBvRRL8	Hatik - finir un texte	85.0	0.1	1346451	1827	48598	1272625.9285714286	1792.607142857143	47344.5
N9Bkt5LYtDs	القبض على مفطرين في نهار رمضان في المغرب يثير انتقادات	212.5	0.07	752937	6383	13612	746844.4285714285	6372.892857142857	13548.42857142857
ITQ6spSMC38	HIGHLIGHTS | Man City 5-1 Watford | JESUS - FOUR GOALS & AN ASSIST & Rodri goal!	60.0	0.08	2043847	1075	41133	2042411.8214285714	1073.4642857142858	41119.46428571428
mmuMv4d6ZQE	Tayc - D O N N E L E M O I	159.5	0.1	2469292	2562	100219	2278741.8571428573	2509.6071428571427	97353.0
tgB1wUcmbbw	Marvel Studios' Thor: Love and Thunder | Official Teaser	45.0	0.36	37987734	67434	1704022	37574444.0	67211.0	1696314.2857142857
IsFpeXZTWao	LES ANIMATIONS LES PLUS TRISTE AU MONDE ! (Tu vas pleurer)	332.5	0.36	440277	418	21509	399122.28571428574	395.4642857142857	19907.928571428572
NmX1N2p_UUI	ON VA À LOS ANGELES !! ( et Coachella lol )  #zozovlog	966.5	0.36	176571	157	11871	166925.25	152.21428571428572	11344.464285714286
U18_SflSX2o	La dernière chorégraphie de Valérie Pécresse - C à vous - 25/04/2022	287.0	0.36	802213	548	5908	796230.1428571428	544.8214285714286	5861.714285714285
vWQLeWxqVoM	La vulgarité sort de la bouche des enfants. #Shorts #PrimeVideo #FranckDubosc	25.0	0.03	1683087	384	130698	1656116.7857142857	379.17857142857144	128565.35714285714
F0fMoqY9qI0	Samsung vs iPhone  - Which one survives a BOWLING BALL?	29.0	0.02	11693962	6100	1078947	11603455.42857143	6065.107142857143	1070746.392857143
Jrlrf7SO2e4	J'ai voté Marine	117.5	0.08	695422	989	39371	682916.6428571428	982.3928571428571	38872.07142857143
ofzAHuarLQQ	Nooit Heb Ik Ooit.. (Roblox)	302.0	0.09	412930	1918	28819	401048.64285714284	1866.357142857143	28296.821428571428
v74W5Httipk	Usul. Faut-il stigmatiser l'électorat du RN ?	405.0	0.07	299413	2033	14804	286390.25	1976.107142857143	14430.714285714286
9wOdmZepV0E	Gülümse Kaderine 2. Bölüm	4203.0	0.36	2556569	2594	37795	2207927.6071428573	2336.6785714285716	34381.392857142855
XGQIQVsgAQw	Je vous présente ma famille japonaise	762.5	0.36	529402	1425	42134	519321.75	1394.5714285714287	41443.46428571428
uGzDKU7gxho	INCREDIBLE FULL TIME SCENES! Real Madrid stun Man City to reach ANOTHER Champions League final!	292.0	0.08	2444259	3528	38780	2440064.5714285714	3534.6428571428573	38790.57142857143
8G01PAw2SdY	IK LEEF NOG	111.5	0.08	94145	262	4675	87740.28571428571	252.82142857142858	4467.642857142857
GkvuazSkBoI	Annenin Sırrıdır Çocuk 4. Bölüm	3114.5	0.36	2023441	1084	20182	1957973.357142857	1070.8214285714287	19828.678571428572
r4L9EzvQmfw	Le SANG le plus DANGEREUX du MONDE ! 🩸	306.5	0.02	705561	1422	42036	688859.7857142857	1399.0	41456.46428571428
jeVqPpWlPxg	BTS (방탄소년단) ‘Proof’ Logo Trailer	160.5	0.1	8221643	74181	1914981	7572304.892857143	71919.57142857143	1784866.607142857
pqnSZjwlYKY	Retrouver sa petite amie parmi 100 filles	854.0	0.08	1751133	886	102044	1584969.892857143	850.6428571428571	94353.32142857143
-KKBtdYW9Uc	Amber Heard's attorneys call witnesses in Johnny Depp's defamation suit against ex-wife | May 3	12023.0	0.07	1190430	764	8338	1183454.9285714286	755.7142857142857	8336.964285714286
FfsjGlFNb6k	Deze Spelers moet Ten Hag bij Manchester United halen (Career)	578.5	0.09	138377	163	6286	133843.60714285713	158.10714285714286	6166.714285714285
gOx-3yEYrFA	Je découvre l’une des plus belles îles du monde ! (InoxTRIP #1)	2556.0	0.36	3705137	12299	236527	3635365.714285714	12252.107142857143	235314.0
V7xkf4EIyys	Mercedes G6x6 Tegen Hummer H2 + BMW X5	468.0	0.08	172292	627	5288	164964.7142857143	614.0714285714286	5169.75
LP_670OTBN8	Quand Emmanuel Macron s’inspire du style de BHL - C à vous - 18/04/2022	313.5	0.36	1033798	1782	11293	1023157.6785714285	1775.892857142857	11152.642857142857
o2uWu55clG8	Wij Bouwen Een €5000 Bioscoop!	292.0	0.36	668196	1556	32238	658165.1071428572	1543.9285714285713	31993.35714285714
tn79OFbPwKE	Busting 1,000 Movie Myths In 24 Hours!	422.5	0.08	16503161	21695	467329	16084347.5	21483.89285714286	460648.5714285714
iH8mWNKM8xU	Married to the Met | Get Ready for the Met Gala with Me	275.5	0.08	5276001	5181	0	4655640.678571428	4873.821428571428	0.0
rjKuq25a0L8	Wat Doet De Buurman Daar?!.. (Hello Neighbor 2)	573.5	0.09	79818	435	6433	77094.85714285714	429.7142857142857	6317.428571428572
XH0ETI9URE0	RÉVEILLER MCFLY À 2H00 PAR SURPRISE (Mauvaise idée)	633.0	0.36	2518836	1854	194130	2492500.3928571427	1843.142857142857	192808.17857142858
RirNNYeHfBc	10 DINGEN DIE OP DE BASISSCHOOL GEBEUREN!	385.5	0.36	908552	994	23726	884625.3571428572	987.7857142857143	23430.035714285714
eBe4TySsONo	4 VEILING KARREN GEKOCHT VOOR €4000! #3175	3475.0	0.36	773826	1159	19571	763803.2142857143	1151.1785714285713	19441.89285714286
8TF1lDvl8To	S10 - De Diepte - Exclusive Rehearsal Clip - Netherlands 🇳🇱 - Eurovision 2022	23.0	0.36	297943	925	7580	263415.64285714284	877.3928571428571	7185.571428571428
QlZjtudjVD0	Ronaldo Scores Stunning Strike | Manchester United 1-1 Chelsea | Highlights	81.5	0.08	6193205	4615	126395	6173114.678571428	4611.607142857143	126246.5
SyOi8mFnmlk	HISTOIRES TERRIFIANTES DE MES ABONNÉS !	802.5	0.36	274661	441	18760	270592.78571428574	437.7857142857143	18596.178571428572
oF0tQiRA_Po	Ik Stop pas, als ik de Koning heb Gesproken | Kalvijn	312.5	0.08	446984	271	16346	442115.71428571426	268.4642857142857	16197.357142857143
cUbzWjNqtmo	Amber Heard testifies in Johnny Depp defamation trial | full video	5308.0	0.07	2384440	6750	13827	2331652.714285714	6641.25	13611.392857142857
DmQ4Dqxs0HI	AI Learns to play JUMP KING	816.0	0.05	4300268	8265	271818	4083785.035714286	8045.035714285715	264394.9285714286
8xfSL0XLRtQ	The smartest and funniest game ever made	2025.5	0.09	5739407	13882	333017	5267950.75	13399.392857142857	315371.8214285714
Uusmw1Gl_9s	UCL MD22 / Real Madrid - Manchester City / FR	180.5	0.08	79374	108	1111	74949.53571428571	104.82142857142857	1075.2142857142858
3IFr8Kkx0fA	Enquête dans un château français hanté (feat. Feldup)	1807.5	0.36	1570290	4343	98787	1478670.892857143	4209.428571428572	94918.14285714286
TfplIxJObco	"Bauer : ""La Russie ne peut pas perdre"""	85.5	0.36	643983	1806	4441	630328.7142857143	1788.5	4379.642857142857
t0A9T9odIng	Ik Kan Mensen Pauzeren (Challenge)	173.5	0.36	103899	149	6468	96446.42857142857	144.75	6164.714285714285
4vbDFu0PUew	LE SSERAFIM FEARLESS OFFICIAL M/V	91.5	0.1	53977360	69260	1188672	48230995.178571425	66412.35714285714	1135261.25
doxiOTZwDGc	DUBAI PORTA POTTY : CE QUE LES INFLUENCEUSES VOUS CACHE..!	397.0	0.36	449049	596	13890	414296.53571428574	565.0	13335.357142857143
YD6EbR5ISwA	MES NOUVEAUX BUREAUX MARTINE COSMETICS ! (ça va être ouf)	640.5	0.36	410233	399	26944	407238.53571428574	397.10714285714283	26811.75
47H7E3ccFmg	McDo Québec VS McDo France ! (Feat. DENYZEE)	451.0	0.02	889359	1135	38480	865977.5357142857	1125.7142857142858	37872.21428571428
x-e-Erg5irA	Johnny Depp Trial: Amber Heard FULL Day 14 Testimony	12556.0	0.36	1767864	5328	10652	1705270.25	5137.607142857143	10256.714285714286
yYLkFpo6BQY	100 BOUTONS MYSTÈRES mais 1 SEUL m'aide à M'ÉCHAPPER	295.5	0.36	767886	813	44136	729620.1785714285	779.0714285714286	42307.42857142857
jkD9prp1Ii4	Danya❌LeLe  -  Am dat foc la toata karma ( Official Video ) 2022	86.5	0.1	4365140	963	75829	3769136.0714285714	893.8214285714286	70350.25
wKt8jh08Y1A	l'Maktoub : Episode 29 | برامج رمضان : لمكتوب - الحلقة 29	1049.5	0.36	3731779	0	54597	3669728.6071428573	0.0	54187.92857142857
N3nxVrX1tkU	Yargı 30. Bölüm	4150.5	0.03	2422935	4841	23489	2368012.5714285714	4811.642857142857	23225.321428571428
kJQ3FkvUB20	Brawl Stars Animation - The Stunt Show!	24.5	0.09	4038143	5392	179880	3899724.3928571427	5359.642857142857	178867.67857142858
mkH7rVb6V68	Introducing CLAN CAPITAL! Clash of Clans Developer Update	362.5	0.09	5705922	10915	228208	5693870.464285715	10899.607142857143	227905.75
HD51eVj-jkw	🎢  JE L'EMBROUILLE EN PLEIN MILIEU DE L'ATTRACTION (Europa Park partie 2)	983.5	0.01	264149	281	18863	247408.14285714287	272.4642857142857	17966.464285714286
oSwZ_BckDvc	Johnny Depp trial: Judge rejects Amber Heard's demands for dismissal | LiveNOW from FOX	135.5	0.07	13006357	21680	150623	12199722.285714285	21085.785714285714	142979.2142857143
v17J6GbtvKY	I Survived 3,600 Days in HARDCORE Minecraft...	1766.5	0.09	2710460	8853	101900	2666402.8571428573	8806.357142857143	101222.67857142857
zIXe1UxUrOw	FAITES MOI RIRE, GAGNEZ 1000€ (ces gens sont des génies)	743.5	0.08	3643195	3828	315850	3377528.3928571427	3694.035714285714	299329.5714285714
bXgKi50XnZc	SI ÇA MARCHE, J’EXPLOSE MON CRÂNE 🤯 (Expériences Tiktok improbables) #2	438.0	0.08	2932298	3147	298663	2841491.785714286	3096.464285714286	292837.35714285716
E2lBuNyhLrs	Ce Jour où Une Vague a Tué 230 000 Personnes	368.5	0.05	802927	1384	47302	763312.2142857143	1350.3214285714287	45591.67857142857
tpIuIATQYVs	LE QG 84 - LABEEU & GUILLAUME PLEY avec Stéphane Plaza	1529.5	0.36	394489	407	13817	383281.60714285716	401.64285714285717	13553.535714285714
JbrK6LtTvOc	Le monde non occidental regarde avec prudence la guerre en Ukraine	325.5	0.07	846055	2301	15294	717337.5714285715	2007.392857142857	13176.0
Z_MvkyuOJgk	Ed Sheeran - 2step (feat. Lil Baby) - [Official Video]	104.0	0.1	15269343	14817	487354	14735974.285714285	14588.535714285714	476897.10714285716
AGdN0M3qvRQ	IK DOE DE 10.000 CALORIE CHALLENGE	359.0	0.09	622214	692	34252	614276.5	688.2857142857143	34075.82142857143
C99p_XDjnzM	Johan Derksen reageert op ophef na 'kaars-verhaal': 'Geen sprake van penetratie' | VANDAAG INSIDE	812.0	0.03	324874	3385	3850	323165.53571428574	3374.1071428571427	3844.25
L2w8xJPu45o	johnny depp VS amber heard : LE PROCÈS	1370.0	0.08	238150	555	11070	231977.4642857143	549.1428571428571	10826.535714285714
AGINmVnr734	L'effroyable réalité du Goulag	832.5	0.05	826080	2239	38645	785836.7142857143	2165.285714285714	37504.53571428572
GGY2mPQwN7c	Kuruluş Osman 92. Bölüm @atv	4072.5	0.36	8242704	3236	126839	7967610.928571428	3179.5	124748.14285714286
IV3dnLzthDA	The Man Who Accidentally Killed The Most People In History	748.5	0.05	12875896	34208	532024	12536567.0	33706.857142857145	522634.64285714284
IiRAFfHV-nA	Aziz 23. Bölüm	4203.0	0.36	1478708	867	12799	1396022.607142857	848.9285714285714	12448.67857142857
EZ72bVD9Bfs	On a fait des pâtes avec @Hctuan	362.0	0.36	264167	258	29156	259235.75	256.07142857142856	28652.714285714286
xjeKAeA1Lj8	Roméo Elvis - Quand je marche (comme Ben Mazué) (Clip Officiel)	108.5	0.1	489734	446	14498	474999.85714285716	439.32142857142856	14252.82142857143
cJ0u7fnhkaw	LÀ C'EST TROP ! 😭😭	560.5	0.08	596742	843	37651	576025.2857142857	826.5	36855.5
sbHzm9iMY7k	DÉSOLÉ POUR CE FOU RIRE ! (Les Héros du Gazon Saison 2) #3	1275.5	0.36	326357	213	12791	321478.75	208.42857142857142	12680.464285714286
8uiUz_IUkpo	Our MOST INTENSE Balloon Popping Race!!	28.0	0.08	185811916	9769	8461051	177155021.0	9320.035714285714	8071739.571428572
pQuk3t2aeBo	Treasure Hunting Battle: Crystals	327.0	0.08	7682938	6341	271683	7389211.0	6247.535714285715	266555.64285714284
sCAluJdxOCI	@YNY Sebi 🔝 @Bogdan DLP - Tarabanele | Official Video	74.0	0.1	6309719	3116	190028	5206228.714285715	2927.1785714285716	176884.39285714287
L-QNituOKHk	EXPOSING MY GIRLFRIEND'S TIKTOKS	644.0	0.36	1355435	792	79959	1334528.25	779.5357142857143	79162.53571428571
rDDg8yh8_Zo	BUURVROUW CONNIE LUST GEEN KOUDE PANNENKOEKEN	335.0	0.09	362522	457	21438	353552.39285714284	443.0357142857143	21171.35714285714
vjhbxxTYkpw	Stunned Pep Guardiola reacts to late Real Madrid comeback against Man City	56.0	0.08	3327989	4899	50306	3146994.6428571427	4791.714285714285	48267.03571428572
p5BUb5zEPG4	Het Pechmolletje	93.5	0.36	68127	20	1936	67138.67857142857	20.0	1923.4285714285713
pirYs7L4xog	DON’T GIVE UP 🙏🏻 #badbarbie #xoteam #tiktok	23.5	0.08	118460943	4951	5428914	115963628.25	4864.642857142857	5325374.571428572
Yx3K3g4CtoQ	Lady Gaga - Hold My Hand (From “Top Gun: Maverick”) [Official Audio]	113.0	0.1	2824791	13430	130832	2639844.214285714	13244.392857142857	127547.82142857143
O--o-O-ABBw	Elissa & Saad Lamjarred - Min Awel Dekika [Official Video] (2022) / اليسا وسعد لمجرد - من أول دقيقة	149.5	0.1	22487127	49804	774439	15832201.785714285	41273.32142857143	605141.9285714285
YuKy9EjNTN4	HOT ONES : Monsieur Poulpe transpire des cheveux	845.5	0.08	966455	1513	38749	897098.2857142857	1470.392857142857	37372.5
loTNxTq9aM0	Nager Avec Des Requins Pour 100 000 $ !	270.0	0.36	1219563	1205	36914	1180496.25	1116.5714285714287	36224.71428571428
pQz_rMK4ots	Arrêtez ça m’sieur Frodon ! - LE SEIGNEUR DES ANNEAUX : LE RETOUR DU ROI	564.0	0.08	803693	1643	71977	787352.0357142857	1626.9642857142858	71118.17857142857
VGmTO5DRxII	Watch Johnny Depp TEAR UP in Court (Trial Highlights)	650.0	0.36	10583609	27067	120822	10313370.57142857	26688.535714285714	118467.42857142857
w1eENwQOp_c	Why Russia's military operations have fallen short of expectations	360.5	0.07	1695182	4385	20740	1548025.2142857143	4271.321428571428	19700.10714285714
lyJqXb8Nj-I	The 10 best dressed from the Met Gala 2022 | Bazaar UK	91.0	0.36	2435953	2202	39181	2286969.6071428573	2120.035714285714	37228.42857142857
qbOhTXGzZh4	Le dernier qui sort du Labyrinthe Géant perd : édition Horreur !	643.5	0.08	589718	465	37515	577073.5	458.07142857142856	36849.21428571428
7YQWDCSFAJU	l'Maktoub : Episode 30 | برامج رمضان : لمكتوب - الحلقة 30	1185.5	0.36	4560711	0	81988	4408665.964285715	0.0	80398.53571428571
GtlLoHoyzFk	Ces Japonais qui m'ont cassé les 🍒 depuis que j'ai ma maison !	851.0	0.36	935393	2194	55481	928041.8214285715	2182.8214285714284	55106.642857142855
_cW5UCUv2zU	Rico Verhoeven, Timor Steffens & Joseph Klibansky plegen een overval | De Kluis'22 #1	933.0	0.36	1166923	1470	35418	1103997.607142857	1445.142857142857	34484.82142857143
yE1yvl7cBTw	7 HISTOIRES EFFRAYANTES MAIS VÉRIDIQUES...	331.5	0.05	398049	618	22343	389295.71428571426	602.8571428571429	21918.85714285714
9kb5cuLK4n0	Can You Solve “The Worlds Hardest Riddle” ? 🤔 w OnlyJayus - #Shorts	18.0	0.05	10089693	41707	650170	9278180.607142856	39294.17857142857	610594.6071428572
W-ZYifUDIMo	LE TRAJET TOURNE MAL😨😱!! JE FAIS VOMIR INOXTAG A 400 KM/H EN BUGATTI CHIRON 🤮🤢 !!	861.0	0.02	1316729	2347	164004	1276778.9642857143	2321.8928571428573	160279.35714285713
2gjKoP5bwbQ	Big Mistakes - Fails of the Week | FailArmy	243.0	0.36	4469144	1101	34547	4256111.857142857	1065.4285714285713	33558.78571428572
3RUUYE9oRaQ	Ik Overleefde 50 Uur Ondersteboven!	328.0	0.36	140279	216	5309	138131.89285714287	209.07142857142858	5258.571428571428
faFYKeUd6HE	COACHELLA, VAKANTIE IN LA & KONINGSDAG VIEREN | Daily Drama 84	758.5	0.08	65270	52	1708	62828.32142857143	47.535714285714285	1668.9285714285713
WylC30nOvAs	Busting 100 Minecraft Myths in 24 Hours	242.5	0.09	4160178	4099	79167	3853296.5714285714	3903.214285714286	74776.53571428571
ArBTyHagYys	L'analyse du non-verbal des candidats Macron et Le Pen (débat du second tour) - Analyse #27	1048.0	0.36	1566759	2204	47110	1564769.892857143	2198.1428571428573	47057.78571428572
_H2Nq1dVu-Y	quel honneur d’être la première influenceuse française invitée au Met Gala. 🥺 vlog coming soon !	6.0	0.01	355150	446	35047	309717.3214285714	400.10714285714283	30686.75
c0AOEQAvZWk	This is EPIC 😂	16.0	0.08	48200235	14006	3608506	48188147.35714286	14003.607142857143	3608738.5714285714
Vt-WpdbwIek	10 VERSCHILLEN TUSSEN VADERS EN MOEDERS!	444.5	0.36	974636	1960	27475	959227.6071428572	1955.0357142857142	27291.964285714286
342ILHWUonY	Resumen de Real Madrid vs RCD Espanyol (4-0)	132.0	0.08	2707255	1156	58560	2694479.5	1155.5357142857142	58396.42857142857
zdBthc6fCk4	Varane's First United Goal! | Manchester United 3-0 Brentford | Highlights	83.0	0.08	6521529	3944	156412	6426515.607142857	3925.3928571428573	155516.85714285713
8dJyRm2jJ-U	PSY - 'That That (prod. & feat. SUGA of BTS)' MV	108.5	0.1	131601913	364818	6857531	121650001.71428572	358556.53571428574	6680583.035714285
j1AuFXa_g0o	The Witch TERRIFIES Simon Cowell to the CORE! | Auditions | BGT 2022	148.0	0.36	13935270	9130	165659	12442181.42857143	8029.428571428572	146469.17857142858
kUb-hQsTdMY	DIKKE MOTOR ACHTER BOUW BOOT HANGEN! (BOOT BOUWEN #15)	514.0	0.36	218947	313	7803	211457.07142857142	303.14285714285717	7652.035714285715
IArsUj-RjNg	Guillaume Bats veut partir - Les duos impossibles 8ème édition	199.0	0.08	656190	456	17486	638736.5714285715	451.42857142857144	17223.214285714286
2n5GKLdrTfk	Benson Boone -  In the Stars (Official Lyric Video)	108.5	0.1	2647108	2073	99261	2296414.25	1998.107142857143	92150.14285714286
JGQcmb5zltc	Le meilleur BBQ de notre vie... Picanha de Wagyu vs Black Angus avec Doc, Apo, Dobby & Pidi !	853.5	0.36	1067793	1547	72609	1043022.3571428572	1527.9642857142858	71428.03571428571
V3C4pWwDqps	Mike Tyson Repeatedly Punches Man In Face On Plane, Bloodies Passenger | TMZ Sports	29.0	0.08	10130947	34757	60943	10107579.142857144	34671.32142857143	60620.0
LBraVzyYDKg	On a fait le plus grand où est Charlie du monde (ouéskilé)	1031.0	0.36	6571531	11668	609831	6446008.535714285	11573.714285714286	603719.5
_iz5_DuY_II	Most Expensive Airplane Ticket!	310.0	0.36	9666604	11134	376530	8849254.82142857	10658.92857142857	353339.28571428574
v6g0u6yrDGc	Revoir le débat entre Marine Le Pen et Emmanuel Macron	5080.5	0.07	1540306	0	13996	1536682.892857143	0.0	13979.964285714286
Vnk8NZ0sQbE	Nos pires anecdotes de honte 2 (classe de maître de Theodort)	1907.5	0.36	6398615	6204	459324	6129362.321428572	6119.392857142857	448472.6785714286
s0JolA3zHhk	IL NOUS A ABANDONNÉ	1228.5	0.02	469033	748	22854	459361.10714285716	726.3928571428571	22397.714285714286
DApcnbjG5io	Waarom roken niet verboden is | Tot op de bodem  | De Avondshow met Arjen Lubach (S1)	331.0	0.36	593432	1252	16865	574143.1428571428	1231.642857142857	16430.964285714286
7OPg-ksxZ4Y	The Most Horrible Parasite: Brain Eating Amoeba	320.0	0.05	3819416	13848	263247	3511312.4285714286	13199.67857142857	248822.0
Xl9u1XTGkis	İyilik 1. Bölüm	3948.5	0.36	3350346	3441	35914	3047426.0	3234.3928571428573	33636.46428571428
