hse_g-YZ754	3720609	3745431	3822708	3843600	3868367	3880051	3903077	3969290	3987632
o__3fco3RxM	804931	811723	837035	851881	867734	887430	897043	918825	926000
JktwRXYTDYc	4571307	4590583	4708928	4790001	4869511	4907814	4923018	4988384	4999271
5O69clHm2wE	245312	247114	253787	257512	260727	263006	263988	266581	267272
2_4sx92TO0Y	3464495	3505721	3620912	3675472	3729520	3765510	3787255	3834318	3850397
m20eY8gcoMk	428042	569376	879816	1031235	1152883	1234061	1274808	1385308	1414543
Lygx457WFTM	491718	511678	564162	592237	621993	643431	656278	690981	701508
Lsbt0bWqIjo	271176	273434	281476	285463	288923	292250	293548	297969	298877
DEuiAx4r2fU	335902	339720	353386	360574	367501	371686	373821	379828	381319
Do1MTPUQ1Ss	333632	339921	369150	388266	405913	416372	420861	436944	440237
4bpbolK_3q4	326365	355775	426734	458161	483091	499343	507678	530373	536133
jjY3LDm7AQw	1294755	1363274	1518351	1611509	1683145	1728491	1752693	1797789	1809424
Dvbs6je5_DI	639476	642233	654376	660002	665799	670368	673060	679685	681272
1pU2uRl5GzQ	1734781	1778427	1942435	2021689	2099400	2144771	2168222	2239056	2257231
Ylkq7x5gGxM	81011	85905	96859	102734	107975	111622	112429	115348	115715
SRRBKMbZmI8	369821	387322	434906	464035	485474	495375	500717	509131	511090
KYw10Eie_-M	786866	795575	839777	863375	896774	919720	929741	959556	965017
pA3k6-ZWzBU	217799	223630	243155	250663	258008	262446	265962	274450	275595
QO7e_RiMVQg	11845926	11897918	12131174	12272609	12412299	12499751	12542552	12674693	12703446
gf5KCQX5Ons	267713	303441	369243	411720	431955	442470	448143	463213	468712
6T4tUHiOeLk	97707	108993	125337	130682	139106	143641	145147	148036	148457
YZuL90fj9V8	377933	385196	404908	415498	427976	433783	437955	448116	450579
2zFD9kxQXwU	1235256	1248809	1314132	1349909	1392659	1415400	1431218	1469940	1478788
zwrTdw8LpIg	2195846	2253018	2427829	2543945	2667345	2760269	2817550	2978487	3046499
xRERAqW-4DM	509715	509704	510061	510203	510368	510456	510493	510611	510626
jmWahXQsjBk	135636	137032	142896	145996	149367	151494	152614	156113	157097
EVgDwM6AwAQ	719895	728804	758278	771932	784694	794457	799489	814950	818605
0evQ8jIDp0c	635132	641139	661548	671886	680357	685504	688746	699769	703209
0sVtEAEphSA	526813	530831	543762	551996	560759	566416	569707	578251	580437
Skfi8knijbY	815955	827225	866988	889099	911500	926705	935752	965536	973115
z2JmKR_STSw	10442138	10450371	10475210	10492899	10512813	10523431	10530833	10549723	10554549
x0nkYuceo6c	2074081	2335306	4046342	5223825	9131409	9795228	11474923	21719027	21787879
w1g_LyCcekU	3558621	3600967	3763456	3850187	3941601	3996657	4037420	4117084	4139533
Z_z6fuStGEM	483735	484623	488625	490719	492987	494662	495468	499430	500109
hnSvVqj5j_I	510872	513206	521385	526829	532909	536768	538995	544349	545926
qVvyyNtXc5s	932874	941627	971436	992698	1012879	1027434	1034289	1053023	1057548
nWBbzqi_CqI	141669	145822	157086	164014	172547	177108	179776	187400	190536
AMazCOhvs8k	3312700	3333872	3406159	3439021	3469090	3491683	3501069	3532998	3539803
Ihjd5MW3Sik	671726	674289	682502	686184	689248	691122	692090	694822	695669
v9tGy755jEc	3126719	3139825	3187241	3211286	3235121	3252695	3260019	3286588	3292196
6Uc4cQ-RNq8	232352	234373	240176	243660	247817	249665	251416	255543	256825
b7wkATaFFak	1152286	1200456	1391237	1488810	1594489	1652777	1687072	1777700	1800629
IVxSK4gGDdE	286506	290890	304631	310191	314872	317363	318407	321413	322310
OGj0zBkAMhk	967193	973926	997225	1007610	1019599	1028445	1034515	1048027	1050922
8ZssJxbjCrI	144561	145057	147171	148200	149556	150343	150778	151900	152069
Ovs3MbDWXqM	2304063	2395048	2954458	3372038	4186028	4522855	5124719	5944898	6195017
ShdFZYD5YLQ	2068239	2188852	2558722	2737304	2893939	2982435	3030507	3154766	3198520
tzwxUoQbhNc	200549	205990	226715	234991	243653	249116	251762	258399	259819
R3ZaW7KhaWs	385100	387009	394556	398384	401901	404437	405784	409053	409977
vdkJYWCJKJo	242752	245940	258541	264455	270533	273072	274681	278713	279627
NOjZR_ZPw1I	1434810	1440569	1446761
mnC1Z4wxqLo	3181555	3192581	3235790	3258512	3281053	3297607	3304506	3329350	3334761
fZxqO7dd0qw	478662	483477	505155	516353	529161	534314	536977	543054	544411
TmKnWc97k-o	1365206	1396249	1516128	1574020	1634910	1672002	1688891	1744330	1757051
fnaDApWBnbw	548119	555590	580461	594952	613811	623795	629461	642982	646216
6dcbAbYhJMw	1438129	1464333	1558124	1603419	1654230	1687372	1706005	1759089	1777446
o5RhbG3tOT8	17555873	17764089	18616902	19057151	19486922	19696208	19831823	20199282	20293492
9FXZ8xk2VbI	982991	1000399	1060994	1094013	1126574	1147679	1160708	1193414	1202816
jeVqPpWlPxg	5286037	5876518	6885868	7346701	7800390	8070148	8222836	8560022	8629433
