jeVqPpWlPxg	1273865	1347806	1683216	1757298	1839644	1888303	1915157	1966737	1977105
vp2rImrGE1w	61676	61849	62307	62678	63044	63348	63547	64018	64172
1vQY-xQpb6w	7092	7109	7169	7192	7228	7249	7261	7301	7305
mEIzkTrAvrI	215505	216217	219777	221602	223660	224664	225392	226745	227060
3yvVjrVpzws	19677	20958	22855	23901	24729	24993	25062	25130	25151
uK-JiLhKOKU	45115	45616	48543	50058	51102	51615	51850	52355	52467
zse3u1oVooY	121841	121881	122131	122294	122493	122603	122685	122851	122902
3ILWjcGApWU	10006	10046	10222	10308	10406	10451	10461	10492	10498
6UIUnvwF9JA	26310	26509	27056	27356	27671	27880	28002	28241	28315
I6WGT41QbPQ	38174	38836	40742	41859	43212	43828	44283	45032	45389
SGJoTuWmMmQ	9099	9122	9181	9216	9250	9276	9288	9322	9336
Sb2eX6tA_d4	43728	43734	43751	43769	43776	43782	43788	43789	43793
xAhVV-7Z1t4	25536	25796	26473	26884	27267	27439	27546	27793	27927
B3G4PfZH2yI	1856	1862	1881	1895	1902	1912	1916	1926	1928
uRHQskCeOxw	None	None	None	None	None	None	None	None	None
QlZjtudjVD0	125659	125788	126099	126235	126310	126355	126395	126438	126480
fViLT6Jc_ug	151088	151555	153281	154157	155083	155533	155870	156541	157190
VQ2yRoXQvVU	82290	83249	85422	86521	87474	88171	88761	89711	89971
pcozYHHSnz0	31837	32022	32659	33087	33474	33753	33938	34302	34402
Zld_w0UfAgU	13857	14133	14717	14957	15219	15354	15441	15675	15757
nrnrYUZn9Wk	95392	95506	95777	95925	96100	96173	96235	96396	96534
CYim-pwuqtA	6624	6664	6787	6854	6916	6961	6970	7009	7019
JHWqhCTqG3g	95989	96872	99508	100960	101850	102468	102899	103573	103718
4vbDFu0PUew	989245	1006762	1071544	1108663	1152886	1175405	1188733	1219611	1228105
kg4F7IOejHo	25342	28657	35521	38887	42449	44582	45613	48528	49422
Frpi1Wob4-I	121886	122473	123962	124968	125832	126367	127632	130149	130755
OHUsPiXfcfM	1229912	1240819	1277078	1290563	1299353	1305296	1309356	1319667	1322591
gvJeucHQbKY	89938	90519	92247	93220	94405	94796	95143	95860	96146
EztDGXf7cj4	146587	147119	148729	149518	150281	150721	151117	151903	152063
WQzPsqIP37w	15782	15866	16126	16292	16477	16593	16677	16833	16885
PKNDDnEU7aA	46668	47112	48312	48963	50083	50376	50555	50984	51066
ntocVvAV5aI	32831	35688	45990	53258	61819	67668	71916	83336	87728
ITSae5IpY6c	41893	45175	55483	61659	67541	71254	73855	79284	80871
iAtcheL3PtA	64118	66206	74758	77915	81468	84154	85585	88964	89891
2JQPWREz2FU	48043	48132	48374	48563	48905	49078	49183	49359	49439
fJxLtBQYaKI	88555	89666	93631	95537	97550	98483	99142	100329	100689
jbjDNRgbrj0	170559	171591	175139	177099	179448	180425	181074	182632	183100
kJQ3FkvUB20	175930	176467	177762	178447	179172	179560	179881	181548	181725
dAbonQU2OkQ	54708	55153	56819	57770	58519	58883	59039	59466	59618
mkH7rVb6V68	226771	227061	227553	227707	228096	228176	228208	228277	228289
75BThchsoe0	92337	92555	93301	93841	94238	94589	94882	95347	95491
XAhcVf9J1Zc	38688	38779	39199	39366	39540	39631	39689	39856	39894
D9QxcFqx0aE	166646	166806	167403	167742	168437	168709	168902	169324	169517
MSkST08_ks0	10913	10915	10926	10934	10935	10933	10933	10935	10935
Do3dF_nP2A4	18472	18594	19004	19183	19314	19412	19456	19545	19570
r8PhxRYWwYc	42987	43208	44081	44602	45106	45315	45512	45892	45995
gM7krybryzA	31746	33320	38977	42932	46175	47340	48008	49379	49751
E33MthiMQiE	29562	31274	36955	39845	42147	43552	44423	46909	47712
LCdAosclYME	377199	378231	379920	380856	381698	382253	382766	383802	384010
FlxillzWdz0	213313	213446	213987	214326	214770	215051	215287	215914	216155
kFKRcAwgl_E	9968	10191	10628	10901	11144	11269	11350	11462	11504
TJvNFsRoiDg	36676	36827	37120	37220	37316	37386	37431	37472	37483
QUfUBmICdpk	54523	55333	57360	58461	59500	60021	60414	60905	61123
Z9b0Hj-BfaM	948537	950805	958163	962467	967473	971040	973219	979509	980961
k86yeNMh43o	6765	6824	6974	7074	7173	7248	7305	7444	7497
rJ8__hQAnUE	77584	78341	80330	81274	82040	82467	82783	83487	83699
xDzuH1fpGpQ	16478	16624	17013	17226	17399	17507	17564	17693	17733
dmBvnY4rKHg	664432	668645	681851	688954	693252	695460	696878	700410	701212
-rR9702X4js	20185	20275	20606	20769	20953	21070	21123	21245	21266
_e-cyonSZ0w	38370	38537	39161	39517	39901	40098	40289	40630	40754
yIScEWE2Bf4	10047	10345	11590	12266	12949	13287	13615	14017	14186
85zWEfYBjOI	51140	51318	51771	52097	52398	52567	52713	52983	53093
XmjPQxYHQZg	79199	79478	80129	80438	80761	80991	81138	81394	81506
Ge2OOxa2Kho	12884	15373	21541	25675
SyuUYR3a1mA	88800	88882	89067	89168	89287	89352	89404	89501	89536
MzybZ2cw8Ao	46700	47251	49305	50431	51552	52232	52713	53871	54259
3B3-mqpXCHc	90673	93220	99116	102253	105331	107080	108301	110086	110616
KuhfXzyIiOU	27636	29450	34764	38597	43571	46920	49340	53957	55470
FBX87W9n7z4	7998	8327	9010	9432	10066	10324	10472	10777	10846
U9o7k7_H0M0	13891	13898	13906	13913	13925	13929	13930	13936	13938
ZeB01dyFaGs	49385	49438	49675	49844	50023	50113	50165	50338	50365
EvmjUfzIppY	5999	6040	6100	6124	6158	6175	6187	6214	6226
jHX3CSsW__8	32316	34505	36375	36625	36852	36946	37008	37111	37135
rkiTIJgXJJE	60780	61143	62633	63344	64447	64849	65174	65884	66116
ad4XOIWYThw	12187	13113	14757	15598	16598	17251	17853	18941	19443
fogtIQuw5bs	15520	15597	15925	16122	16335	16470	16542	16683	16719
j2q5LxheI34	17075	17952	20169	22408	24400	26184	27229	29777	30369
kc4dA_apaCg	18589	19903	24224	26810	30426	32672	34266	37858	39164
M-WL5R-2Ydk	1077222	1081569	1094154	1100766	1107646	1112212	1115942	1123846	1126808
nASAy1vvhQo	5740	5899	6275	6483	6815	6996	7135	7450	7545
Qbxk249Up3c	4351	4370	4403	4425	4441	4450	4459	4469	4472
tYRyOmm7abM	37321	39532	42916	46094	49342	50892	51604	52682	53070
0Dz8SebIq3s	61406	61443	61534	61611	61704	61738	61768	61820	61838
wvCDZPgJFIE	48685	50465	55282	57637	60110	61507	62426	64609	65362
UPt1TGUQsi4	195584	196609	199367	200887	202493	203490	204169	206337	207072
qmJ46RgypNw	28742	28850	29133	29267	29400	29426	29453	29498	29512
zdBthc6fCk4	150558	151901	154585	155691	156161	156326	156413	156592	156665
Jee8i2y0V8Y	25761	26024	26481	26757	26991	27104	27166	27254	27306
RK4C1Kid1d4	44166	44251	44463	44606	44798	44864	44949	45109	45162
8dJyRm2jJ-U	6165385	6234269	6476930	6611505	6737505	6810376	6857797	6971587	7003750
zctxEfFi9Gc	197467	198691	203754	206435	209358	210419	211303	213023	213578
FjDa0Yd_87g	139407	141084	145366	147570	149910	151420	152694	155384	156383
aYsMWLzxOlM	78978	97221	127011	137395	143841	146774	148817	152748	154034
JY9AgYsrnn4	33266	33552	34526	35043	35455	35687	35832	36181	36245
loffpQjPolg	6643	6650	6682	6690	6706	6716	6729	6738	6739
cqyMe-l_fOk	46465	46576	46949	47173	47335	47431	47524	47661	47724
xrxz-V7U4M8	69899	70362	71376	72046	72858	73328	73662	74251	74392
V-xDQ9CTxLw	4500	4556	4779	4881	4973	5025	5064	5148	5163
-qWaTIh9NC8	26645	28265	31939	34298	37028	38735	40082	42565	43422
RhAa5Urbdnw	95840	96396	98110	98933	99763	100194	100567	101346	101568
fImh1dYcw_E	119989	120372	121737	122407	123007	123358	123588	124263	124532
_iz5_DuY_II	281509	290069	325224	347552	361461	370661	376554	386681	389392
kjx4ZnU-Tgo	5766	5783	5810	5815	5827	5827	5830	5835	5835
fCsxBkCc5k0	62606	62612	62644	62650	62660	62669	62672	62686	62689
IKACKeHiXq8	75455	75954	77152	77742	78236	78510	78673	79027	79145
_5oh2zx9Cxc	38271	38618	39635	40067	40522	40758	40871	41085	41151
IyH80ST58xg	20765	21570	22743
HUkYoVEvCuE	18832	18846	18939	19017	19089	19139	19173	19231	19244
Dv7pzjqY2Ac	53745	54494	56336	57222	58225	58591	58942	59362	59514
8z0PcVZoP88	27150	28954	31701	33227	34324	34860	35095	35638	35853
I7Xv3TCIOOg	38673	38794	38971	39042	39109	39165	39199	39220	39233
nPAuRGI9Fy0	445001	447085	449497	450560	451262	451568	451813	452327	452467
RECBjEvL_pw	8398	8478	8771	8916	9066	9162	9233	9485	9558
kAzJIVMnadg	321627	324242	333364	339910	344848	347607	349383	352753	353623
poj4VeRZxg0	34721	36602	40122	42363	44104	44954	45514	46879	47748
en0EM51oC6M	1991	2003	2009	2017	2019	2020	2020	2021	2021
5JfMgST7pD8	88397	90349	94850	97324	100228	101566	102377	103910	104550
oRrCRTgg8eM	61710	65122	74243	79514	85908	90691	95814	108152	113597
YiTMyu-r_Ko	747504	748721	753289	755468	757437	758428	759089	760538	760942
GKmV8dsTu2I	19139	19306	19853	20092	20393	20582	20680	20924	21003
osa7x8qUVec	941475	941846	943022	943580	944018	944255	944394	944759	944842
gPnN5zTfHJs	19006	19046	19233	19334	19454	19506	19565	19670	19699
Wy7TcYI8_vY	20637	20733	20950	21051	21211	21266	21336	21472	21519
VdDL-tmVx1E	69179	70301	73478	74718	76054	76597	77056	77930	78332
zadH47mUpPo	32900	32980	33180	33312	33414	33474	33526	33600	33621
C7HW17Vojj4	40186	46315	65566	80969	95122	103180	109127	121535	126159
YqhYoCLufSI	2674	2675	2689	2690	2693	2695	2697	2697	2697
qTCeSNvhDpg	66064	66241	67008	67369	67746	67937	68132	68642	68760
fwa4qe-PvVE	13794	13915	14312	14507	14727	14899	14989	15127	15172
Xab3v0eMUpA	15236	15310	15467	15578	15654	15710	15724	15793	15823
98EmLq8-6aA	173634	174648	177304	178652	179955	180731	181289	182570	183035
hjBe51tYCoY	53353	53609	54459	54873	55382	55689	55946	56504	56695
wEO3RbPJGfI	14689	14824	15351	15633	15926	16033	16090	16213	16264
kiVhfe4g_DA	28496	30312	34909	37918	39640	40658	41764	43216	43611
ZrQOe9MS6hU	173330	173914	176481	177665	178854	179588	180157	181160	181427
SZKdihgqKqo	58843	59012	59660	60090	60768	61017	61149	61505	61602
sNRTvhiAeuU	161000	163863	171256	173948	176322	177565	178361	179905	180290
ppTp-5qvDZQ	20225	20433	21001	21326	21654	21828	21943	22165	22211
5OeBMhDGBsw	130523	132254	137387	139791	141946	142825	143590	145058	145578
dodTpeYwk7E	67263	69003	73363	76072	79257	81266	82975	86641	88276
c5YpNtu1ufs	68511	68520	68564	68601	68636	68648	68660	68676	68686
5i1urFIUkFA	18557	18674	18911	19050	19211	19278	19343	19445	19490
