i0O86g520cs	2680210	2690516	2725483	2754499	2781951
cXW7M2TQvQ0	380036	384748	398824	406425	413289
YC6fW0qqDUk	51179	53414	59792	63187	66927
uynLFuuFBps	27232	27870	30817	31856	32903
a_0PSZ2S_yw	3581379	3619942	3783481	3855332	3933535
lnr1KCWf-J4	1503166	1506369	1521388	1531588	1538976
n43oZSY7df0	16801347	16976419	17711473	18215033	18643682
aCZ6aLuyTwM	917701	953751	1118222	1262804	1386909
GsPk03_TqMc	4052292	4071761	4186242	4363362	4407884
FcmUNlgld74	11556546	11689985	12204305	12422680	12650488
acMC7bTVcY8	3498898	3916704	4879027	5299822	5718962
QO7e_RiMVQg	11845553	11897193	12130393	12272609	12411980
YpQ5DEMqoW0	432041	434310	444162	450344	454565
ioHy9bZDLhg	407165	408224	413814	416216	418954
v8MKkbrfL-c	1949178	1951815	1966953	1974721	1981684
bc593mbuTTc	1897625	1899244	1908636	1915363	1921890
IM-x1VrAL-c	5130506	5183237	5470841	5635108	5756958
z2JmKR_STSw	10442081	10450237	10475080	10492849	10512745
s5vuXYNQehA	752478	755268	768818	776582	784672
DDY6KjQCMoQ	10243159	11039644	14910813	16346886	20066168
zKYqM2ADpz8	6504985	6577075	6811343	7015071	7213184
IycyBFrJXXg	5198934	5221035	5345471	5442030	5520172
y1RNQcFySWc	58860	59422	61030	61758	62533
oI_X2cMHNe0	4134237	4199819	4443223	4542714	4660185
TkTaadb9GmM	16366157	16439151	16729140	16836203	16974649
48s6RGU1dr0	3850338	4128831	5242628	6102434	6817684
yOK-Vy8J4NM	5651345	5693871	5843958	5949050	6098959
xBpUcJKYkSk	3379880	3406988	3527362	3603767	3660746
VH0sc3HtAq4	96271346	98603979	98983751	99123340	99257945
DmKpePzn5-c	19407980	19476026	19766995	19985533	20162324
4Uo3_IuRR5E	3517744	3637084	4042032	4284343	4469175
efFQ02rvSiA	35724649	39849940	52085414	55735843	57275526
cBzlNT9bU4M	22010	22593	24227	25659	26946
5Ofpo0Jj62c	2223058	2289238	2597579	2831069	3024811
tWIHC4pW3jc	360499	363876	376728	382485	386165
P6Ps7MYB2bI	823091	862733	990936	1036270	1055902
d_cwY5KqwYw	1011160	1022346	1077169	1098064	1113431
GZifN_BacG0	784223	787594	797709	801807	804512
apPxQOfh0ek	25472036	25673958	26442908	27083086	27578850
tgB1wUcmbbw	36651488	36723595	37082413	37345960	37660541
X6ePJCYeEn0	89616	90516	93289	94454	95649
uFDkjbD4pZs	2446877	2563366	2934253	3189615	3389731
PKMaOgCZU_U	874698	891148	946878	975105	992799
C2rJZd5YQJU	2395969	2415443	2513164	2570079	2614172
F0fMoqY9qI0	11347879	11403164	11512599	11563398	11623184
UeqIVJJnwCU	99934	104862	124307	133395	139289
rpr9ltx8q28	39476	39961	41374	41883	42496
T79ZSCQ5WEc	55885670	56252572	57976050	59107684	60914744
HmP_wGYw1_g	18601133	18797353	19590883	20010209	20441978
8_BLh6MXpN8	52519	53913	58436	60360	62001
