video_id	title	size	category_ratio	views	comments	likes	views_wma	comments_wma	likes_wma
namXTvyvLp0	Лендруш VS Самат. Хантер VS Кинг Ли. Отборы 3 сезон. Рзаев VS Мажидов. Губерниев. Гордей. Вахитов	3888.0	0.11	2003989.0	9102.0	52008.0	1927211.9642857143	8993.0	51098.892857142855
ZXLoiPy6n6g	Макияж КОСМЕТИКОЙ для БОГАТЫХ ДЕТЕЙ	597.0	0.2	678430.0	977.0	52906.0	645892.0714285715	951.6071428571429	51185.357142857145
DDeqU7Jblt4	Реал - Манчестер Сити. Обзор ответного матча 1/2 финала Лиги чемпионов 04.05.2022	386.0	0.11	2753423.0	8479.0	84136.0	2612551.8571428573	8346.07142857143	82385.71428571429
2yKhiTxqshI	УДАР РОЗЫГРЫШ YouTubeни ПОРТЛАТДИ 96 ТА СОВРИН 6 ЖЕНТРАЛАР КОРТЕЖИ! БУ САФАР ОМАДИНГИЗ КЕЛИШИ АНИК!!	410.0	0.05	88496.0	717.0	6905.0	78231.14285714286	663.2142857142857	6218.25
b4PUQjqvufg	Скандал Джонни Деппа и Эмбер Херд - Илон Маск новая жертва?	326.0	0.2	377612.0	3022.0	21594.0	351353.8214285714	2894.8214285714284	20523.178571428572
hMxoZJOkn2s	Yakkalangan Rossiya iqtisodiy sanksiyalarni O‘zbekiston orqali aylanib o‘tmoqchi	281.0	0.21	400775.0	1304.0	5352.0	369153.78571428574	1247.892857142857	5063.285714285715
TQaGKFvOZXg	Ловушка для злоумышленника #угон #угонанет #ягуар #угонщик #сигнализация #охрана	30.0	0.05	1030588.0	911.0	33151.0	890191.9642857143	799.75	28565.85714285714
POq8-yPaHxQ	Глубокий РЕЛАКС / Поэтапное РАССЛАБЛЕНИЕ от волнения, нервного напряжения и для СНА.    * ,,ПОЭРА” .	372.0	0.01	93644.0	422.0	6468.0	81727.28571428571	395.75	5855.142857142857
gtSwZjv1qO8	ВЫЗОВ ДУХА (анимация)	145.5	0.12	195894.0	793.0	21665.0	182444.32142857142	765.6785714285714	20779.321428571428
SpF78BwWYt4	СЕКРЕТНАЯ кассета в ПРОКЛЯТОЙ игре | Аманда Путешественница | Amanda the Adventurer	345.5	0.12	1260145.0	2483.0	76875.0	1116058.5	2391.1428571428573	72706.17857142857
