zyNUr4LWfoc	10692900	10830646	11431005	11722448	12009190	12149738	12220035	12462498	12510066	12677905
OrJ4rPSlrlI	1153743	1218688	1497717	1646763	1775906	1860338	1899312	2046250	2077308	2176171
bh4pXQZjs_4	172889	178131	189378	196999	202655	206203	208179	212701	214248	217075
hD1YtmKXNb4	46356226	46637602	48196254	48876760	49651390	50677944	51041254	52457671	52647809	53239935
f-eK1cgzGF8	61971	64534	74786	82699	89780	95250	97330	102891	104413	107127
zIJEOEZdLzE	2869784	2950512	3230190	3388593	3555396	3675739	3756745	3980717	4052057	4221407
1zHVe3NIZpw	25961	26180	26832	27184	27443	27634	27746	28362	28480	28651
J7D3r5Q2paY	112020	115341	124203	129448	133423	135686	136972	139586	140344	142014
7cK1a9C7nlg	4605551	4927998	6218630	6823513	7292772	7533136	7610870	7881698	7936818	8105775
n49er3bE7ww	49426	50029	51052	51596	52099	52384	52587	53008	53095	53283
epuGc-ptWmc	178950	179891	182183	183548	184674	185152	185456	186061	186273	186626
9Q71C4IsbZE	694972	706327	742752	758231	772604	781372	785164	796371	798572	804480
a_0PSZ2S_yw	3581379	3619942	3783481	3855332	3933535	4003169	4029439	4126216	4143176	4193407
S_nyiXUMzdc	5587532	5681884	5964042	6097810	6214670	6269444	6295292	6364421	6379577	6414469
bIGDhqY6KpE	1011714	1027207	1086046	1114533	1145361	1164638	1174263	1204368	1210183	1227334
9qRxNYuR2c4	1988347	2256597	3402010	3926992	4443147	4724811	4829720	5245313	5320391	5568740
QO7e_RiMVQg	11845553	11897918	12130422	12272609	12411980	12499751	12542161	12674600	12703107	12791719
bmjWoPZE_R0	13297	16351	20399	21455	22264	22698	23034	23869	24155	24594
VIB-S8p16wM	400979	401827	404027	405528	407520	408732	409644	411239	411739	412746
FcmUNlgld74	11556546	11689985	12204305	12422680	12650488	12775481	12852115	13019992	13063340	13190095
QQSHT3faRdk	56785	57019	57573	57822	57968	58087	58154	58275	58307	58386
1D3GO4ovibY	50467	51579	53579	54663	55684	56258	56519	57140	57379	57947
jcGrTvgarD0	444393	453303	483878	497745	512325	521479	525857	536629	538582	544795
hJMmweWlDL0	2770959	2781068	2853185	2886154	2923278	2947122	2952981	2989688	2993433	3057412
OpOvMwkGL18	2166173	3277431	5793830	6858866	7652639	8033825	8119366	8395477	8443768	8594298
DDY6KjQCMoQ	10243159	11040810	14910813	16346886	20066168	21178548	21295911	21442344	21490657	21570577
oI_X2cMHNe0	4134237	4199819	4443223	4542714	4660185	4725895	4755947	4864706	4884635	4937918
mkAxVJKdFis	30371	32261	38975	41529	43871	45467	46555	50112	50835	52728
pG_as7YjJQs	203396	205006	208181	210799	213528	215318	216641	219015	219910	221730
eV_Ki30MDDA	8627826	8715064	9248023	9572402	9926345	10171194	10269147	10624215	10679742	10867833
wah9KtOUWRk	195214	196982	201408	204206	206559	208123	209093	211452	212017	213340
_fpxCuorKjA	3213351	3399955	4147708	4358192	4535858	4655382	4705414	4851022	4876077	4950251
vg7ZVaBkpWU	46573	47218	49013	50023	50962	51512	51798	52476	52709	53157
