video_id	title	published_at	category_id	duration	views_1	views_2	views_3	views_4	views_5	views_6	views_7	views_8	likes_1	likes_2	likes_3	likes_4	likes_5	likes_6	likes_7	likes_8	comments_1	comments_2	comments_3	comments_4	comments_5	comments_6	comments_7	comments_8
3JIZTv-N--E	Сколько выживших и погибших? Скажет ли правду Минобороны России?	2022-04-22T13:00:14Z	25	PT19M50S	864859	867726	876370	880217	885959	889217	891945	897559	14890	14912	14981	15023	15067	15091	15119	15172	3814	3822	3840	3852	3858	3862	3863	3868
O_3S4fPxWZw	ИСТОРИЧЕСКИЙ ФИЛЬМ! 2 ЧАСТЬ. ВОЙНА,ЛЮБОВЬ, ЖЕЛАНИЕ ЖИТЬ..  Янычар	2022-04-26T11:50:20Z	1	PT3H12M13S	1389182	1423024	1505097	1549220	1604563	1635378	1659553	1709400	8220	8466	8847	9126	9384	9569	9740	10001	430	436	445	454	463	467	470	476
vYG9HdjJ8_A	ЧАПИ ПРОУЧИЛА АРИАНУ😊😉😀	2022-04-20T17:00:25Z	24	PT48S	26074530	26305833	27122811	27458853	27792037	27978073	28081518	28371567	852063	859518	881912	891477	899669	903584	905855	911810	1018	1035	1054	1065	1073	1073	1080	1082
hNVmHRmRELg	Каха на пляже 🏝	2022-04-29T15:58:21Z	23	PT45S	1713617	1721653	1740101	1749066	1758889	1764269	1769000	1778244	84061	84403	85319	85900	86448	86733	86983	87459	545	547	544	545	551	553	554	557
f1pq4hv6KMc	ВЛОГ - ГДЕ ЖИВЁТ ДИАНА? РУМ ТУР ПО НОВОЙ ВИЛЛЕ ДИАНЫ!!!	2022-04-18T12:00:13Z	22	PT17M19S	1739405	1749567	1774408	1791007	1812822	1825788	1837220	1858001	86406	86698	87404	87927	88576	88947	89257	89824	5176	5191	5229	5249	5287	5306	5329	5357
JBCF9h9gjh4	KAK BUDTO «Merhaba Abi» қысқа метражды фильм	2022-04-10T21:23:55Z	24	PT44M58S	590972	594074	602167	608109	616010	620308	624748	631202	29409	29495	29696	29852	30049	30159	30247	30386	1068	1068	1070	1070	1077	1077	1083	1084
VH0sc3HtAq4	Give good 🥺🥰LeoNata family #shorts TikTok	2022-04-15T13:00:13Z	22	PT38S	96291339	98603979	98983751	99123340	99258338	99343959	99399420	99543553	3320026	3374693	3406998	3415175	3418903	3420843	3422003	3425137	7258	7365	7437	7457	7470	7478	7482	7490
gYEGn1PPIV4	DILLERON и Minikotic РАЗВОДЯТСЯ!! ПОЧЕМУ??	2022-04-29T13:16:02Z	22	PT1H32M39S	1048423	1096269	1188313	1216176	1244615	1261145	1274750	1301335	118298	122657	128491	130385	132541	133719	134888	136624	15367	15784	16374	16540	16741	16863	16979	17173
2ntnnBCpR5c	Динара (feat. Бейбарыс Садық)	2022-04-29T12:58:02Z	10	PT3M1S	84833	93766	123822	140550	169190	185922	202739	240863	934	964	1109	1196	1316	1369	1433	1565	0	0	0	0	0	0	0	0
efFQ02rvSiA	АРИАНА ПОСТАВИЛА ЧАПИТОСИКОВ В УГОЛ!	2022-04-24T18:00:10Z	24	PT32S	35724649	39886038	52114894	55735843	57278051	57857138	58189141	59086526	847155	959213	1330630	1436654	1473527	1483875	1489663	1504559	1813	2204	3799	4262	4353	4368	4373	4363
9WZQlHMNe7o	Угон Лада Гранта, уязвимости заводской охранной системы #shorts #угон #Угонанет #Лада #Гранта #обзор	2022-04-10T09:11:36Z	2	PT1M	4620491	4662321	4803544	4867062	4925829	4950407	4969952	5016240	180105	181814	186657	188956	190896	191924	192863	194519	2485	2514	2579	2620	2639	2648	2656	2668
Km6yiiGAx40	Өнер Қырандары - “Мектеп” 2022	2022-04-30T13:45:11Z	23	PT20M44S	221430	231208	253567	266901	283485	294132	302212	313487	None	None	None	None	None	None	None	None	129	133	141	145	151	152	155	156
tPg6FNt-NYg	MILLION JAMOASI 2021 KUZ 4K	2022-04-23T17:59:31Z	23	PT1H50M31S	16358705	16565449	17140489	17517503	18018181	18294901	18514190	18891767	257092	258744	262462	265262	268820	270671	272011	274049	14055	14099	14195	14278	14368	14411	14447	14499
8d3X7_-QVyo	Махаббат	2022-04-19T13:53:19Z	10	PT3M48S	452256	472134	542218	582404	637905	668819	697829	772778	2769	2875	3192	3386	3579	3700	3809	4039	0	0	0	0	0	0	0	0
pyjyhmeebf0	Перс VS Дивнич. Чоршанбиев VS Шеф-повар. Коваленко VS Пулемётчик. Армеец VS Варан. Берчик в студии	2022-04-28T10:30:43Z	17	PT3H29M38S	2552087	2574294	2642909	2677219	2714945	2736694	2749537	2790368	55915	56227	56807	57171	57508	57673	57788	58098	32123	32253	32452	32617	32737	32833	32912	33009
NcbFqgyTTBU	Мәлік Жамбылұлы - Махаббат	2022-04-18T10:52:29Z	24	PT3M46S	1266387	1299408	1405978	1470805	1571774	1628845	1684630	1809780	11040	11202	11652	11931	12329	12563	12763	13153	715	721	731	746	802	815	821	833
3klWO2ttpGQ	КАК СОХРАНИТЬ БУРГЕР НА 1 ГОД	2022-04-24T12:22:27Z	24	PT8M7S	2839168	2860628	2919577	2957017	3019004	3044154	3067572	3103244	168605	169215	170645	171633	173907	174815	175648	176570	9806	9859	9954	10049	10139	10165	10192	10219
oQ6a8UmuKhk	24 часа СЛЕЖУ за ДОЧКОЙ ЧЕЛЛЕНДЖ! **тайный поклонник**	2022-04-14T09:00:17Z	10	PT23M1S	2867967	2892006	2936564	2959332	2990801	3007270	3025784	3050686	168676	169661	171523	172612	174039	174798	175634	176770	12680	12733	12820	12883	12976	13037	13086	13156
37v1PJqG06g	ТЫ БЫ НИКОГДА ТАКОЕ НЕ ЗАГУГЛИЛ #11	2022-04-22T15:26:40Z	24	PT21M50S	3745065	3755583	3790898	3808742	3829926	3843487	3854586	3876115	380833	381517	383010	383972	385056	385669	386318	387222	10118	10122	10146	10161	10185	10200	10210	10224
z1fmOHWlcog	БИЗНЕСМЕН | 8 серия✅	2022-04-14T15:16:43Z	24	PT25M10S	750426	751983	756352	759002	762685	765044	767058	770888	18162	18180	18217	18245	18284	18308	18330	18358	845	846	849	849	853	856	856	856
70JDd-Ywnio	ПЕРЕСАДКА ЛИЧНОСТИ [Топ Сикрет]	2022-04-28T13:36:16Z	24	PT35M28S	2529690	2557006	2625138	2656254	2693722	2715495	2731428	2764194	301752	303515	307294	309364	311798	313128	314309	316021	13452	13523	13645	13727	13809	13853	13888	13936
ej9N0sGymE0	БИЗНЕСМЕН| 9 серия ✅	2022-04-22T15:07:14Z	1	PT30M45S	708529	713645	727619	735589	746057	753157	759078	769874	17911	17955	18077	18152	18236	18297	18347	18421	1014	1026	1064	1078	1104	1117	1126	1130
Supe0AtCFAY	1 ДЕНЬ В ЛЕСУ - С ПАЙКОМ АРМИИ НОРВЕГИИ	2022-04-17T09:59:45Z	24	PT10M20S	3268377	3280118	3317999	3343006	3379051	3396130	3411360	3435712	231032	231473	232547	233406	234855	235543	236118	236896	9620	9629	9659	9686	9713	9725	9746	9752
N_BOMV45mDY	Мы построили подвесную кровать/ Экстремальная переделка комнаты	2022-05-01T07:00:06Z	26	PT11M14S	1124594	1163913	1254783	1302119	1355489	1385150	1424599	1473622	22046	22674	24129	24907	25719	26228	26810	27504	512	525	553	580	591	597	612	632
7sC1dBws9L0	БЕДРОКОВАЯ ТЮРЬМА ПОДПИСЧИКА🥺 | WICSUR #shorts	2022-05-01T10:00:04Z	20	PT1M	2058191	2299444	2965202	3513209	4139954	4362476	4526656	4682620	206598	224677	276377	318976	356078	370843	381259	390614	1386	1410	1473	1514	1570	1588	1599	1616
YgrzzRKITts	Өнер Қырандары - “Ораза“ (Ауызашар 2) 2022 🤣🤣🤣	2022-04-28T13:00:19Z	23	PT42M53S	754434	782427	837577	871802	914103	937852	957791	986330	None	None	None	None	None	None	None	None	609	624	645	657	665	684	702	729
QxyyJXxC0HU	Жайдарман. Гала концерт 2  күн / Кесілмеген толық нұсқа	2022-04-23T08:46:51Z	24	PT1H27M49S	165106	166979	173097	178167	184424	187865	190378	195119	2707	2741	2824	2895	2996	3037	3087	3151	218	219	221	221	224	225	229	232
RdklEHhQ6Mo	Тихие воды (2022). 1 серия. Детектив, премьера.	2022-04-22T18:15:01Z	24	PT44M5S	1452187	1477521	1534690	1565895	1611295	1641359	1665822	1709048	7410	7501	7634	7728	7949	8062	8154	8275	537	547	570	576	585	598	602	617
Nus7MfF2ytw	Power Tools Racing Is INTENSE!!	2022-04-12T21:00:10Z	17	PT48S	175690436	178133872	188078031	193796348	199843891	202893223	205121052	210928098	5576940	5652452	5975958	6170244	6340317	6439029	6507953	6684076	3407	3468	3681	3793	3900	3957	4005	4124
vclUlhFmvMQ	Акаб VS Панда. Реванш. Отборы 3 сезона. Цзю. Столяров. Мамиев. Асбаров. Рзаев VS Мажидов. Конфликт	2022-04-26T14:46:33Z	17	PT2H57M5S	2303257	2317438	2359295	2377587	2397242	2408005	2416765	2437112	66493	66811	67384	67661	67886	68025	68165	68460	11313	11354	11406	11446	11471	11492	11508	11527
9rsJSbp9P34	He is dealing publicly! 💊 💉- #Shorts	2022-04-18T15:00:04Z	24	PT1M	16834536	17163282	18083052	18417679	18737521	18945822	19065176	19444598	231770	236945	252630	258226	264606	268767	272166	280212	486	495	508	516	520	521	521	527
XnCeEJvcG6M	WE SAVED HUGGY WUGGY From Streets || 😭 Poor Huggy Wuggy Was Hurt😭 #shorts	2022-04-10T11:30:13Z	24	PT33S	41752351	42341928	45255730	47376407	49857975	50882703	51518401	52776662	681716	693271	745606	787951	828814	843937	853558	872700	1756	1812	2054	2234	2347	2384	2407	2455
8pkqcDfmN_w	МЛАДШИЙ vs СТАРШИЙ БРАТ !	2022-04-23T09:00:05Z	24	PT31M59S	15761382	15875298	16180330	16327580	16545115	16654548	16792358	16966666	541442	543173	547253	549316	552201	553742	555406	557253	20678	20715	20823	20866	20932	20978	21053	21057
iEUxmn2YjiI	Қинасақ өзі ақ кетіп қалады | Аппақ келін 6 серия	2022-04-15T11:00:39Z	24	PT18M2S	3297510	3306100	3335550	3357180	3383901	3397567	3409449	3429881	39144	39215	39468	39667	39861	39970	40069	40204	4940	4943	4950	4957	4964	4967	4967	4971
VG82HbYpwHY	Мы построили двухэтажную кровать! Девушка – огонь, вода, воздух и земля	2022-04-29T11:00:15Z	26	PT10M57S	1348868	1439215	1654175	1810485	1981667	2078292	2172654	2309562	19711	20711	22937	24461	26061	27058	27858	28944	229	232	252	269	290	296	304	319
pXSSqxWepvM	Маклюбе. Қазақша рецепт. Маклюба. Турецкое блюдо. Maklube.	2022-04-26T07:58:11Z	22	PT6M49S	226383	233270	244842	254869	268476	274831	281887	288773	6757	6842	7108	7331	7627	7731	7855	8022	263	265	269	275	279	281	282	287
cYdMysMuJUw	Арманжан Байтасов: ответ Тиграну Кеосаяну	2022-04-29T12:30:09Z	22	PT20M2S	741979	755972	779561	789999	798997	803325	806311	812296	28315	28746	29469	29777	29982	30070	30156	30279	11650	11858	12142	12287	12376	12438	12480	12529
FmOWPH2nudE	The Magician Who Can't Do Everything	2022-04-08T11:00:08Z	24	PT59S	18900209	19015276	19701338	20016938	20296267	20397827	20455462	20602681	1135792	1143569	1186389	1208637	1225064	1231133	1234723	1243198	702	707	728	741	752	756	756	762
8gKAP2nm7xw	There’s someone in the house!  - #Shorts	2022-04-21T17:00:03Z	24	PT59S	3955842	4197496	5279713	5813638	6375325	6556916	6637923	6819497	33752	35492	43364	47288	51057	52397	53092	54279	118	124	154	161	166	166	167	166
namXTvyvLp0	Лендруш VS Самат. Хантер VS Кинг Ли. Отборы 3 сезон. Рзаев VS Мажидов. Губерниев. Гордей. Вахитов	2022-05-03T11:11:02Z	17	PT2H9M36S	1667254	1719784	1840056	1903013	1956640	1985407	2003989	2035003	47655	48657	50124	50858	51473	51764	52008	52366	8738	8842	8818	8919	9018	9075	9102	9153
VAnRsg7UecE	ФИЛЬМ О САМООТВЕРЖЕННОЙ ЛЮБВИ И ВЕРНОСТИ - БЛАГОСЛОВИТЕ ЖЕНЩИНУ - Военная мелодрама HD	2022-04-24T07:30:06Z	1	PT3H14M40S	1143884	1277145	1614442	1736941	1868635	1942611	1985459	2068090	9069	9990	11625	12222	12896	13183	13408	13709	1567	1677	2100	2301	2428	2516	2562	2604
ijMGwiif1ns	Benom guruhi - Adashdimmi, Parcha | Беном гурухи - Адашдимми, Парча	2022-04-18T13:00:11Z	10	PT14M12S	3928247	3967186	4104056	4176716	4275550	4326078	4375716	4469663	67485	67734	68626	69076	69645	69952	70176	70636	5197	5203	5236	5256	5282	5289	5299	5326
f37KZMEBWJs	Жездуха 31-серия	2022-05-01T14:09:55Z	23	PT24M15S	2449477	2566753	2842717	3003302	3203728	3301038	3385634	3520720	100904	103294	108820	111942	115343	116985	118371	120355	4926	4991	5194	5272	5404	5455	5519	5583
QPB3PA3IUzY	Как угоняют Тесла и чем можно защитить? #угон #тесла #угонанет #авто	2022-04-27T13:58:41Z	2	PT1M	3676158	4117193	5000467	5261842	5509610	5672743	5796089	6113579	139138	152071	173791	181199	189111	194640	199375	209192	1788	1962	2252	2346	2463	2513	2549	2626
deCIuMFNL-o	80 старых фотографий, которые перевернут ваше представление о прошлом!	2022-04-27T08:53:12Z	27	PT19M8S	3069206	3173879	3482224	3599705	3729713	3802676	3862419	4036638	91034	94387	102468	105852	109070	111096	112765	117504	3748	3862	4116	4239	4325	4395	4449	4576
jc1fTjYV7t0	100 Слоев еды Челлендж #9 c Multi DO Food Challenge	2022-04-29T14:00:30Z	22	PT14M5S	953512	969760	1015090	1041876	1076020	1089972	1104169	1118380	12844	13065	13673	14020	14435	14608	14760	14888	142	142	142	150	151	153	158	160
PBYXY9XZZ3Y	КРУТОЙ ЧЕЛЛЕНДЖ С ДЕКОРОМ КОМНАТЫ || Богатые и бедные | Дешевый и дорогой интерьер от 123 GO!	2022-04-17T14:00:12Z	26	PT11M22S	2980927	3052108	3239448	3359130	3503498	3580211	3671353	3797343	32050	32653	34252	35255	36294	36945	37664	38665	398	403	427	446	483	496	503	515
AAWOeenV_J4	ЗАХВАТЫВАЮЩИЙ ТРИЛЛЕР. Исчезнувшая невеста: все серии | ДЕТЕКТИВ 2022 | ФИЛЬМ ДРАМА 2022	2022-04-18T09:00:05Z	1	PT6H5M25S	1726966	1742831	1787562	1813535	1846669	1864775	1881505	1914256	8710	8777	8945	9046	9160	9229	9286	9383	706	711	732	741	749	758	766	777
OfX-2vUoFIE	When the skirt lifts up…  - #Shorts	2022-04-09T19:00:05Z	24	PT1M	8975733	9041171	9336205	9540372	9757166	9846286	9892793	10021666	48621	49049	50588	51749	52762	53146	53404	53955	315	316	321	326	330	333	333	345
coZD9WpVkqM	Қысқасын айтқанда, Шаштараз	2022-04-15T09:00:18Z	24	PT2M38S	214560	215354	217586	219256	221628	222839	223891	225540	7986	8005	8049	8076	8113	8140	8162	8187	352	352	353	352	353	353	353	353
AV0Sd_vCN3o	БИЗНЕСМЕН | 7 серия✅	2022-04-07T17:54:51Z	24	PT23M56S	746878	747950	751076	752936	755408	757008	758376	760961	17938	17950	17982	18019	18048	18066	18079	18105	763	763	763	763	766	766	766	767
1yuTJMFGxEw	Артур Смольянинов: «Вся его жизнь — это спецоперация» // «Скажи Гордеевой»	2022-04-28T14:59:51Z	22	PT1H41M47S	5269916	5407988	5718511	5856064	6026771	6134529	6218711	6417095	271052	276000	285676	290612	296390	300068	303398	309471	54520	55666	58032	59176	60459	61330	62010	63301
o3JYek5NeoI	НАШЛА СЫНА СПУСТЯ 35 лет! «Материнское сердце» — трогательная история воссоединения семьи	2022-04-20T08:22:42Z	1	PT3H12S	1569268	1612007	1740894	1803903	1884738	1927037	1953237	2019559	9604	9902	10624	10967	11326	11505	11646	11953	421	434	480	510	539	552	555	562
znNMvMrRYJ8	Радужная бомбочка Поспик / Pospik	2022-04-20T11:21:43Z	22	PT57S	2245631	2303280	2474539	2618341	2758175	2840176	2914557	3028361	187499	191115	201686	210132	218682	224447	229880	237212	1027	1042	1103	1157	1193	1218	1235	1261
LcODhHnm9iE	Папа выпил воду из унитаза! 🤮 Смешно до слез! 😂	2022-04-12T10:00:11Z	23	PT31S	9174187	9504641	10710724	11202900	11591823	11735636	11840210	12046072	178407	185761	216544	229780	238955	241725	243714	247931	None	None	None	None	None	None	None	None
1agyrozxf00	Челлендж с Синей Едой #3 | Едим продукты синего цвета целый день от Multi DO Challenge	2022-04-29T14:00:00Z	22	PT10M17S	595817	611953	644754	665496	690387	702201	711915	724000	6215	6352	6588	6753	6910	6981	7043	7116	113	116	119	117	117	117	118	118
s7Ab_K-SYFc	ФИЛЬМ! БЫЛА ВЫНУЖДЕНА ПРОДАТЬ РЕБЕНКА БОГАТЫМ ПРИЕМНЫМ РОДИТЕЛЯМ! Простить себя! Русская мелодрама	2022-04-21T12:59:29Z	1	PT2H59M58S	1411110	1429308	1494668	1533420	1574874	1597554	1612851	1647267	7540	7670	8080	8314	8537	8651	8754	8890	535	536	566	583	595	604	609	610
UVfrBJs6rek	ТИПЫ РОДИТЕЛЕЙ !	2022-04-20T12:00:30Z	24	PT33M22S	16830657	16927506	17216677	17374456	17581855	17700511	17833352	18000403	684139	685773	690566	693322	696977	699224	701557	703973	36757	36833	36973	37073	37600	37998	38256	38384
WVl6g5hvcDA	Doston Ergashev - Ko'zmunchog'im | Достон Эргашев - Кузмунчогим	2022-04-25T12:00:12Z	10	PT5M47S	8649055	8916309	9831065	10382523	11120801	11505310	11826636	12534410	138685	140708	147264	151499	156517	158885	160696	164234	5052	5105	5259	5373	5502	5562	5615	5691
KU1ahg6DSAg	Кто виноват в войне в Украине? Опрос в Казахстане	2022-04-08T16:34:38Z	25	PT59S	1914301	1932828	1982603	2010483	2042390	2068612	2087659	2161664	15586	15754	16086	16335	16637	16888	17127	17770	6183	6210	5818	5906	6043	6155	6281	6680
TSPGlIkTsVk	Xamdam Sobirov - Esla meni (Official Music Video)	2022-04-30T15:00:12Z	10	PT5M32S	4041561	4285693	4972045	5379087	5912203	6179514	6394435	6849684	96602	99175	105683	109428	113486	115506	116957	119594	4376	4462	4720	4864	5032	5108	5185	5287
8W0PXYu7kM0	Сабиркин & Жахан - ҚЫЗЫҚ LIVE |  Жахан Утаргалиев Сабира Жарасқызы ДЖОХАН Sabirkin | Қызық Live	2022-05-01T13:30:03Z	23	PT49M48S	566745	593633	672041	728906	799825	842765	880843	937611	17659	18239	19855	21056	22379	23174	23865	24752	1881	1911	2002	2087	2219	2293	2337	2378
DtflxeL_vUo	Каким оружием Украина победит Россию? | Донбасс Реалии	2022-04-17T15:00:46Z	25	PT22M23S	2956666	2957977	2961677	2964006	2969785	2971726	2972976	2976261	31414	31418	31428	31436	31492	31502	31508	31528	7504	7504	7509	7510	7529	7531	7530	7527
jtvG5fAT2MU	Jaydari zarba (o'zbek film) | Жайдари зарба (узбекфильм)	2022-04-30T17:22:18Z	1	PT1H29M34S	2141206	2243867	2548574	2717510	2916580	3033947	3126957	3301255	42112	43476	46757	48604	50514	51816	52832	53915	1920	1962	1949	2014	2081	2121	2155	2207
eHqPJfbFYUk	Я поручил 100 Игрокам создать НОВУЮ ПЛАНЕТУ	2022-04-21T12:59:59Z	20	PT13M38S	1350623	1355382	1365812	1373531	1384486	1391079	1397403	1406833	88326	88590	89073	89486	90084	90433	90807	91269	4154	4157	4150	4154	4158	4161	4168	4167
Pu3MkJMRQgU	ЭТОТ ФИЛЬМ НЕ ПОКАЖУТ ПО ТВ! В СТРЕМЛЕНИИ ПОМОЧЬ МАТЕРИ, ДОМРАБОТНИЦЕ! Добрая душа! Русские сериалы	2022-04-18T14:59:44Z	1	PT3H1M27S	3062414	3102905	3206033	3263360	3339071	3376938	3398401	3445442	22307	22618	23360	23785	24380	24626	24773	25031	861	886	929	947	967	979	984	992
Cfbf5nXTqNk	Асхаб Тамаев - блоггер из Села. Жизнь в Чечне. Хасбик, Родители, Хизир. Новые Машины	2022-04-30T09:52:07Z	22	PT1H26M58S	954495	971123	1019809	1043588	1069444	1085064	1096693	1122250	61821	62689	64750	65792	66861	67447	68046	69040	8830	8935	9168	9280	9413	9481	9533	9646
HinJX54QBeY	Раненые камни. Фильм с Никитой Джигурдой (1987)	2022-04-29T14:00:07Z	1	PT3H9M59S	817818	863395	956627	1005485	1069154	1091233	1106352	1137257	5239	5466	5920	6157	6477	6581	6659	6774	452	462	514	538	556	572	577	584
3e38KSS6nRM	Пранк Родителей * 24 часа на лестнице / Вики Шоу	2022-04-24T08:00:13Z	24	PT21M53S	2022463	2036566	2089868	2121765	2165352	2188217	2216510	2256041	71004	71302	72553	73397	74428	75030	75712	76583	3526	3529	3544	3557	3580	3591	3605	3622
eW5lwMLnxCc	MY DAUGHTER RUBS CHOCOLATE ON MY CLOTH 😭 || #SHORTS	2022-04-03T14:00:30Z	26	PT57S	41836511	42134851	42209799	42256690	42314944	42355560	42382311	42443650	1303349	1307836	1310585	1311705	1312711	1313370	1313827	1314824	2038	2045	2052	2054	2053	2051	2054	2053
pfdesdD0Ilc	ЭТО ЕЩЕ НЕ КОНЕЦ ➲ Соник Exe ➲ Sonic Eyx Nightmare Beggining	2022-04-24T13:01:29Z	24	PT18M14S	2299380	2313264	2350597	2367907	2392706	2404681	2419032	2434078	138330	138707	139855	140431	141219	141622	142036	142505	6197	6207	6244	6261	6282	6289	6298	6300
ChYVhpBdA4A	Мы построили двухэтажную кровать! Богатый vs бедный секретный домик!	2022-04-23T07:00:09Z	26	PT10M2S	1678813	1748376	1963964	2108373	2289410	2387516	2470664	2592789	21166	21813	23641	24838	26257	27053	27698	28508	421	428	433	444	451	458	462	474
2JD0tMey7WE	Мухтар ДЖАКИШЕВ: KZ-УТИЛЬСБОР – абсолютное зло. Шансы для АВТОПРОМА – ГИПЕРБОРЕЙ	2022-05-04T03:00:01Z	22	PT49M35S	140985	153630	171371	186417	202808	210385	215070	221026	10141	10626	11360	11952	12615	12866	13006	13155	1915	2020	2116	2171	2256	2300	2319	2336
Fsc9r_TXGiY	CuteDogs - Bear And Ice Cream watch horror movies at home 👻💀👿	2022-04-12T09:07:46Z	24	PT58S	39770369	40392004	44400450	47079380	49614961	50426314	50892422	51925348	1438271	1458113	1642759	1776193	1872164	1899437	1912310	1948523	1308	1336	1578	1747	1828	1855	1863	1904
-tI2lYaLW3c	МИД РК ПРОКОММЕНТИРОВАЛ ВЫСКАЗЫВАНИЯ ТИГРАНА КЕОСАЯНА	2022-04-27T17:22:03Z	25	PT3M9S	1038698	1070131	1140332	1164098	1188301	1200471	1209633	1230423	23838	24347	25245	25544	25827	25952	26035	26216	13732	14008	14314	14317	14454	14527	14595	14598
kOdl8EPXhaE	ИСТОРИЧЕСКИЙ  ДЕТЕКТИВНЫЙ СЕРИАЛ  / Янычар / (2022) / KINODRAMA	2022-04-22T14:13:37Z	1	PT9H36M34S	1098465	1130518	1205039	1244557	1287276	1309978	1327113	1363656	5941	6095	6380	6533	6717	6810	6898	7031	524	537	566	584	594	597	606	613
a8c7jmucS9w	Нарисовал Килли Вилли 3Д РУЧКОЙ #shorts	2022-04-30T11:58:32Z	22	PT35S	3309315	3331858	3395002	3441424	3501047	3517544	3530904	3549311	175078	176066	179098	181343	183468	184168	184645	185341	3343	3352	3372	3383	3395	3396	3399	3395
Vkm5SpFfSiU	Камеди Клаб «Измена» Гарик Харламов, Демис Карибидис	2022-04-26T08:00:16Z	23	PT10M29S	4251317	4306855	4466839	4558150	4674970	4750677	4808670	4922006	79544	80302	82009	83067	84330	85119	85763	86931	2014	2028	2085	2116	2139	2153	2172	2196
Kqtw6UAqkK4	Камеди Клаб «Сейф» Гарик Харламов, Тимур Батрутдинов	2022-04-12T08:00:56Z	23	PT12M41S	4657121	4684968	4758238	4804004	4863360	4899424	4926603	4991765	77918	78189	78784	79205	79802	80091	80339	80862	1770	1771	1779	1780	1785	1792	1798	1817
A7qg7PZyEkU	Казахи Тиграну Провокатор Тигран иди на #х	2022-04-27T13:50:38Z	25	PT32S	599298	630940	686241	706785	722961	731613	738147	761304	27503	28289	29850	30561	31103	31340	31555	31996	4244	4380	4451	4552	4666	4726	4765	4848
lxhO3eEF9v0	Кішкентай Джоннидің мектебіне қауіпті Дарксайд келді! (GTA V)	2022-04-28T12:00:28Z	20	PT19M59S	126131	127275	129942	131172	132952	133782	134573	135676	4665	4692	4760	4789	4826	4859	4880	4894	103	103	103	103	103	103	103	103
