video_id	title	published_at	category_id	duration	views_1	views_2	views_3	views_4	views_5	views_6	views_7	views_8	likes_1	likes_2	likes_3	likes_4	likes_5	likes_6	likes_7	likes_8	comments_1	comments_2	comments_3	comments_4	comments_5	comments_6	comments_7	comments_8
4X16Iw5ST4Q	Canada Made Really Weird PSAs...	2022-04-29T18:00:37Z	23	PT22M7S	1534974	1548057	1613005	1641902	1672473	1693376	1700743	1731809	131099	132038	135164	136706	138222	139413	139895	141338	8853	8904	9072	9147	9225	9305	9318	9384
7cK1a9C7nlg	I gave MrBeast a REAL LIGHTSABER and caused a DISASTER!	2022-04-30T16:00:03Z	28	PT12M32S	4607841	4927998	6218630	6823513	7292772	7533136	7610870	7881698	239496	250233	275671	287711	298419	304148	306580	312351	5088	5159	5447	5717	6029	6106	6149	6216
RmP93yzx82k	ENSOM, SINGEL OG BARNELØS.. 30-årskrise?	2022-05-04T09:21:02Z	24	PT22M4S	21231	24169	29670	31798	34129	35254	35938	37336	932	1042	1150	1195	1253	1265	1283	1300	133	144	155	160	168	171	172	171
TGmteJjCBhQ	5 Men Rank Themselves By Strength | Assumptions vs Deadlift	2022-05-04T16:00:17Z	24	PT12M27S	314190	379648	563463	738764	972029	1148039	1278191	1803145	14803	17777	24399	31048	39938	47508	53524	66725	908	1040	1331	1577	1928	2245	2492	3085
a_0PSZ2S_yw	Overwatch 2 a Pathetic Preview	2022-05-01T17:15:01Z	20	PT4M24S	3581379	3619942	3783481	3855590	3933535	4003169	4029439	4126216	213540	215209	220418	222962	225396	227899	229004	232178	12368	12467	12720	12872	13027	13184	13247	13469
9Q71C4IsbZE	dyeing my hair and doing a HUGE MAKEOVER	2022-05-01T15:00:04Z	24	PT21M29S	694972	706327	742752	758255	772604	781372	785164	796371	65817	66737	68767	69810	70686	71182	71520	72071	3006	3044	3120	3160	3198	3221	3231	3260
S_nyiXUMzdc	SIDEMEN GAME OF LIFE IN REAL LIFE	2022-05-01T20:27:31Z	24	PT1H16M24S	5588144	5681884	5964042	6097810	6214670	6269444	6295292	6364478	260131	262901	269315	272942	276283	277727	278586	280297	6349	6376	6456	6514	6534	6564	6580	6595
vPdDYqQHgCQ	ImDOntai Reacts To Mems For IMDontai V98 (Special Edition)	2022-04-26T15:03:45Z	22	PT24M11S	826015	827480	835229	839626	845207	848580	849800	854159	50650	50724	50984	51104	51276	51374	51416	51547	957	958	959	958	958	954	957	958
9qRxNYuR2c4	Dictator's Dilemma (Full Episode) | North Korea: Inside the Mind of a Dictator	2022-04-30T11:59:46Z	24	PT44M24S	1988347	2256597	3402010	3926992	4443147	4724811	4829720	5245620	38609	44115	60893	68317	75174	79031	80859	85687	3513	3896	5049	5589	6034	6320	6429	6718
QO7e_RiMVQg	Insane $100,000 Challenge!	2022-04-24T17:00:22Z	20	PT9M46S	11845926	11897918	12131174	12272609	12412299	12499751	12542552	12674600	542526	543886	548590	551534	554254	556079	557259	559916	22521	22564	22743	23098	23334	23448	23559	23029
FcmUNlgld74	Johnny Depp's friend gets emotional talking about Amber Heard	2022-04-14T17:15:00Z	25	PT5M37S	11556546	11691644	12205636	12422680	12650488	12775890	12852531	13019992	163962	165629	171459	174252	176995	178518	179487	181340	11489	11566	11911	12061	12176	12251	12307	12430
wls4sJFKWoE	GNOMER ER EKTE	2022-05-02T13:00:20Z	24	PT26M26S	41272	42649	45596	47650	49899	51075	51757	52947	1827	1847	1898	1937	1959	1975	1985	2005	0	0	0	0	0	0	0	0
ujcsE0iXMH8	I Spent *1 WEEK STRAIGHT* In Pet Simulator X Without Leaving...	2022-04-30T10:15:02Z	20	PT15M52S	1057230	1074312	1151373	1199832	1253202	1279426	1296221	1332134	27202	27432	28610	29328	30102	30445	30718	31220	4136	4160	4270	4322	4401	4443	4473	4501
z2JmKR_STSw	Brawl Stars: Brawl Talk - 2 Brawlers, Bot Drop Game Mode, Sprays, and MORE!	2022-04-23T15:00:13Z	20	PT6M44S	10442081	10450371	10475080	10492899	10512745	10523431	10530833	10549723	538489	538629	539013	539282	539536	539657	539743	539992	29968	29977	29981	30005	30049	30058	30066	30076
hJMmweWlDL0	He got Banned from America!	2022-04-28T00:38:14Z	23	PT14M58S	2770959	2781280	2853335	2886154	2923298	2947193	2953053	2989688	145638	146095	147645	148381	149177	149720	149932	150725	4370	4377	4409	4429	4448	4463	4471	4508
f2Tn9_Q-si4	$20 VS $2000 DIY House Boat *BUDGET CHALLENGE*	2022-05-04T16:24:57Z	24	PT12M53S	171882	190813	272556	296186	324731	343646	352029	380521	9529	10477	13459	14346	15355	16016	16431	17154	185	192	195	198	202	206	208	212
OpOvMwkGL18	LAST TO TALK WINS $10,000	2022-05-04T23:43:44Z	22	PT13M15S	2166173	3277431	5793830	6858866	7652639	8033825	8119366	8395477	87475	121620	163936	184195	196354	202334	203626	206947	7002	7952	9985	10826	11667	12133	12314	12652
DDY6KjQCMoQ	Welcome to CLAN CAPITAL! Clash of Clans New Update!	2022-05-02T11:02:34Z	20	PT1M20S	10249468	11043140	14921006	16346886	20074057	21178792	21296278	21442344	162002	162890	165115	166654	168570	169424	169826	170721	5639	5688	5758	5812	5855	5876	5882	5907
ZkzNAhppysE	Gigi Hadid on Her Extremely Heavy Met Gala Dress | Met Gala 2022 With Emma Chamberlain | Vogue	2022-05-03T02:30:51Z	24	PT1M43S	2175248	2290325	2780683	3103610	3391789	3533943	3583223	3714469	68689	71580	80746	86760	91705	94003	94938	97151	804	847	963	1065	1137	1161	1185	1204
3EPWJEdDkFc	Guitarist Learns Songs By Ear on Omegle	2022-04-27T02:30:00Z	10	PT13M52S	1467587	1477741	1526595	1554081	1585897	1609461	1620904	1663420	93628	94042	95660	96760	97862	98678	99157	100625	4426	4443	4491	4530	4574	4604	4612	4646
Ipv_LWcdfC0	it's been 3 years since we left NYC	2022-04-25T14:27:45Z	22	PT6M51S	1563969	1569115	1588321	1599555	1613042	1621393	1625471	1639319	99274	99505	100135	100567	101025	101276	101436	101810	6113	6120	6373	6394	6414	6430	6441	6456
gRDJH0ba64c	Life has been hard before Nintendo Switch Sports	2022-05-03T17:00:18Z	20	PT17M	495419	510663	552444	583380	604048	613939	617038	626420	31283	31944	33320	34491	35270	35605	35725	36079	783	796	814	840	852	856	863	865
oI_X2cMHNe0	How Electricity Actually Works	2022-04-29T13:59:54Z	27	PT24M31S	4134237	4199819	4443223	4543038	4660185	4725895	4755947	4864706	212553	215557	222956	226338	230133	232423	233593	236754	14484	14680	15187	15394	15718	15869	15980	16212
eV_Ki30MDDA	I know what the hell I'm talking about! - Shaquille O'Neal 🤝 #shorts	2022-04-21T21:30:05Z	17	PT40S	8628192	8715064	9248023	9572402	9926345	10171194	10269147	10624215	820992	829981	873083	900453	927978	946653	954597	981678	1835	1868	1985	2071	2139	2200	2218	2304
TkTaadb9GmM	Johnny Depp Amber Heard trial: Depp's friend makes court laugh	2022-04-14T09:46:40Z	25	PT4M13S	16366157	16439151	16729140	16836203	16974649	17053434	17095175	17200088	239979	240855	243764	244987	246831	247757	248249	249343	10502	10521	10611	10661	10721	10758	10781	10935
gRl0LJyG92Q	HIGH League 3: I KONFERENCJA	2022-05-04T20:20:07Z	24	PT3H9M57S	618608	683146	784338	825202	859975	879323	886296	902332	22497	23685	24638	24801	25102	25200	25275	25384	356	433	554	606	629	647	655	657
FIRQSAwF0bI	Turning Ice into a Diamond 🧊💎 #shorts	2022-05-01T21:05:06Z	26	PT57S	4051413	4412110	6191481	7335323	9092662	10678657	11870622	15191704	552280	607262	848589	998878	1201031	1377383	1504840	1790822	1130	1201	1544	1763	2021	2279	2449	2763
bG19b06NG_w	How Wells & Aquifers Actually Work	2022-05-03T12:30:19Z	27	PT14M13S	1417533	1460510	1638923	1796501	1976364	2056871	2077656	2137691	38970	40250	45747	50176	54547	56783	57391	58904	1190	1223	1317	1402	1484	1520	1539	1570
_dpIwwI86ss	Ukrainian Soldiers Say Russian Troops Look 'Desperate' In Battle For Donetsk Region	2022-04-29T15:39:30Z	25	PT2M45S	1899408	1908316	1933802	1941704	1949446	1952778	1953799	1955675	26136	26221	26387	26451	26508	26529	26537	26544	4450	4471	4503	4507	4511	4526	4530	4549
wGvO8b-tiaM	Tucker: This is why Democrats are taking us to war with Russia	2022-05-03T02:24:11Z	25	PT19M25S	2962583	3115485	3357769	3380638	3399915	3414785	3417643	3428429	111959	115892	120279	121462	122825	123539	123731	124071	30452	31613	32625	32836	33178	33390	33466	33537
XzZGOrCn0gQ	*FUNNIEST* Try Not To Laugh	2022-04-28T16:00:31Z	23	PT11M32S	2141116	2154422	2228147	2279136	2339287	2368411	2379668	2423268	181755	182641	186350	189499	192680	194276	195016	197124	3594	3602	3665	3690	3726	3735	3754	3754
Z1Nv1VcsWeo	SIDEMEN GTA MEME OLYMPICS	2022-05-03T18:00:17Z	22	PT40M11S	2390935	2545442	2895600	3069072	3200812	3280405	3322511	3446644	148609	154445	164121	168836	172743	174783	175989	178573	2888	2963	3151	3194	3223	3243	3248	3269
tgB1wUcmbbw	Marvel Studios' Thor: Love and Thunder | Official Teaser	2022-04-18T14:00:01Z	24	PT1M30S	36651488	36724542	37083693	37345960	37661555	37858021	37988668	38330699	1679553	1681021	1687297	1692059	1697685	1701457	1704028	1710280	66760	66800	66934	67020	67265	67385	67435	67634
vBJDPmTWP8o	Український снайпер ефектно знешкоджує окупантів	2022-05-02T14:58:47Z	25	PT1M3S	1701859	1718708	1808403	1860559	1951406	1983034	1992798	2010041	13924	14024	14444	14710	15062	15189	15221	15286	969	981	994	1011	1041	1050	1051	1042
ACc_TqqRtxw	Can KSI and LOGAN PAUL save your Smartphone!?	2022-05-02T14:11:40Z	28	PT1M	2363917	2406825	2893051	3313668	3738334	3970785	4098793	4423322	251795	255247	309025	350031	386159	404363	415576	440181	2081	2117	2251	2387	2541	2621	2669	2755
ojv92-lmwko	TASER Hide N Seek Ben Azelart's Warehouse! *Foam Pit Fort*	2022-04-27T15:48:35Z	24	PT8M50S	624378	630761	691210	723349	750688	763574	768060	798121	14616	14739	15534	15923	16300	16456	16549	16973	287	287	295	298	303	301	306	307
F0fMoqY9qI0	Samsung vs iPhone  - Which one survives a BOWLING BALL?	2022-04-29T09:40:45Z	28	PT58S	11348225	11403164	11512876	11563398	11623395	11663356	11694221	11768988	1044723	1051825	1062329	1067772	1072991	1076194	1078954	1084129	5975	5994	6027	6048	6072	6088	6100	6115
b4F0YBnVdno	Tyson Fury Calls Out Francis Ngannou After Highlight Reel KO of Dillian Whyte	2022-04-23T22:15:01Z	17	PT4M6S	2748105	2749808	2756678	2761249	2766365	2769347	2771784	2778677	30329	30353	30432	30492	30546	30585	30615	30695	5653	5659	5663	5663	5666	5669	5675	5685
yrj9OzuI-RU	West Ham vs Arsenal | Match Day Live	2022-05-01T17:48:09Z	17	PT2H17M26S	164671	164769	165263	165566	165962	166067	166098	166424	2534	2535	2540	2539	2539	2539	2539	2541	111	111	111	111	112	112	112	112
tcSmm3rJikY	I Spent $6000 on Photoshop Battles	2022-04-20T01:00:39Z	20	PT10M20S	4176026	4186272	4223919	4245812	4271129	4284849	4290818	4315965	167740	168039	168822	169295	169864	170186	170358	170888	5675	5682	5691	5703	5715	5718	5720	5680
jeVqPpWlPxg	BTS (방탄소년단) ‘Proof’ Logo Trailer	2022-05-04T15:02:57Z	10	PT5M21S	5286037	5876518	6885868	7346701	7800390	8070148	8222836	8559844	1273596	1347730	1683148	1757250	1839571	1888273	1915109	1966725	63155	65808	69485	71179	72854	73727	74181	75026
-KKBtdYW9Uc	Amber Heard's attorneys call witnesses in Johnny Depp's defamation suit against ex-wife | May 3	2022-05-03T21:28:33Z	25	PT6H40M46S	1154353	1158973	1178336	1181299	1186774	1189623	1190436	1192832	8352	8363	8322	8332	8335	8337	8339	8347	708	731	754	758	756	761	764	767
3C44FKPNTwg	Parkour IMPACT Test - 22ft challenge! 🇬🇧	2022-05-02T16:00:02Z	17	PT30M30S	652110	666425	712970	734961	755734	767022	771729	784758	30216	30805	32046	32734	33287	33641	33841	34240	931	946	971	993	1001	1011	1018	1031
LEskwxhMZLU	Jeg Utforsket En Forlatt Militærleir i Danmark	2022-04-28T15:12:47Z	22	PT8M	26556	27152	28352	28960	29420	29729	29887	30221	1458	1475	1494	1505	1513	1521	1523	1528	161	164	166	168	172	172	173	173
A_Th5L5iTd0	Ekstrem 1000 kr HIDE & SEEK i Villa!	2022-04-25T13:00:04Z	20	PT11M34S	57955	58851	61393	63380	65499	66513	67193	69059	3434	3453	3508	3550	3596	3625	3647	3675	350	351	355	361	364	367	367	366
tn79OFbPwKE	Busting 1,000 Movie Myths In 24 Hours!	2022-04-22T01:06:57Z	22	PT14M5S	14764163	14901398	15558613	15925214	16265057	16428648	16503685	16795343	439341	442036	452256	458265	463455	466083	467337	471690	20911	20974	21196	21384	21563	21647	21694	21814
iH8mWNKM8xU	Married to the Met | Get Ready for the Met Gala with Me	2022-05-04T19:11:04Z	22	PT9M11S	2012873	2705990	4039625	4520303	4957672	5169542	5276001	5600771	None	None	None	None	None	None	None	None	3280	3934	4693	4823	5024	5102	5181	5281
exMTvet57Ew	I finished God of War but don't want to leave	2022-05-02T21:00:15Z	20	PT22M26S	797303	822582	914532	957361	993589	1010426	1017788	1037972	59559	60724	64042	65407	66565	67042	67294	67889	2670	2717	2849	2926	2964	2982	2990	3010
yb4kLSp-Us8	I Tried SWAT Academy	2022-04-30T16:00:58Z	24	PT23M19S	1523605	1552159	1716734	1795239	1868414	1924834	1944740	2060704	72285	73529	76870	78554	80174	81335	81937	83927	3300	3327	3424	3472	3511	3545	3572	3629
0HPKKFugajE	How Ants and Bees Broke the Game	2022-04-28T14:21:58Z	27	PT10M11S	2053542	2069928	2133130	2159074	2184339	2200338	2206278	2230486	135148	136091	138660	139856	140982	141585	141886	142807	5500	5538	5660	5710	5741	5770	5780	5836
p6QAMEdB_BM	24 Hours To Live: What Would YOU Do?	2022-05-02T23:09:02Z	24	PT11M53S	3057529	3127832	3408151	3521927	3606912	3659765	3678812	3748004	161713	164801	171480	174562	177048	178269	178842	180242	10171	10269	10443	10570	10707	10773	10793	10843
QlZjtudjVD0	Ronaldo Scores Stunning Strike | Manchester United 1-1 Chelsea | Highlights	2022-04-28T22:33:15Z	17	PT2M43S	6093523	6110675	6153132	6169482	6182028	6188962	6193232	6202387	125658	125788	126099	126233	126310	126355	126395	126438	4599	4600	4609	4614	4612	4613	4615	4616
4BQs5o6ND0k	This New American Suicide Drone Shocked Russia	2022-04-29T17:00:03Z	27	PT10M25S	2080462	2116429	2264162	2343275	2426969	2462881	2483268	2514501	18114	18333	19097	19548	19990	20180	20280	20417	1863	1886	2101	2125	2180	2204	2228	2266
zPOYkJsrewU	Spring Anime 2022 in a Nutshell	2022-04-30T04:00:18Z	1	PT16M22S	1828143	1858678	1971290	2020056	2067060	2096808	2110442	2152360	155144	156904	161652	164043	166120	167508	168177	169953	7159	7217	7391	7495	7583	7626	7641	7681
dz4SG2vgE1g	Jeg må være helt ærlig..	2022-04-25T16:19:43Z	24	PT23M40S	59485	59845	60522	60872	61365	61629	61772	62050	1918	1927	1939	1943	1954	1958	1960	1968	228	228	232	234	234	234	234	235
8xfSL0XLRtQ	The smartest and funniest game ever made	2022-05-01T16:00:07Z	20	PT1H7M31S	3880343	4023871	4713199	5052007	5426454	5653967	5739985	6037363	260100	268530	294567	307857	321792	329761	333027	340829	11769	12018	12920	13212	13569	13791	13882	14020
DmQ4Dqxs0HI	AI Learns to play JUMP KING	2022-04-30T15:16:44Z	27	PT27M12S	3435475	3506768	3817905	3996642	4162861	4257587	4300659	4429664	241371	245172	255552	261497	267065	270156	271827	275399	7349	7432	7795	7977	8126	8213	8265	8358
MOifIuOhBiA	День шестьдесят девятый. Беседа с @Alexey Arestovych Алексей Арестович	2022-05-03T19:44:56Z	25	PT39M30S	2284550	2297209	2319605	2326130	2326858	2331163	2332383	2335586	348661	348779	348036	347888	347707	347635	347561	347431	5622	5683	5428	5361	5307	5289	5289	5264
tCOaHMeZ6ow	SIDEMEN FLAG GAME	2022-04-30T18:45:02Z	22	PT10M23S	2705091	2725823	2785323	2810183	2838817	2858855	2870194	2901649	153350	154385	156759	157920	159219	160112	160710	162035	3720	3740	3774	3791	3794	3824	3812	3829
4vbDFu0PUew	LE SSERAFIM FEARLESS OFFICIAL M/V	2022-05-02T08:58:13Z	10	PT3M3S	31912493	33137969	40236974	44614240	51079500	53324111	53977360	56503251	989187	1006737	1071498	1108634	1152852	1175381	1188714	1219597	58739	59710	62673	64871	67579	68535	69260	70637
gA9XVJ4lv1g	День шестьдесят шестой. Беседа с @Alexey Arestovych Алексей Арестович	2022-04-30T19:47:38Z	25	PT42M10S	2014034	2015257	2007520	2009182	2010494	2011531	2011897	2013190	322838	322798	322620	322479	322319	322250	322188	322053	6963	6967	6945	6942	6924	6916	6917	6907
iq6q82Jo8ZQ	Joe Reacts to Elon Musk Buying Twitter	2022-04-26T18:26:49Z	22	PT3M13S	4152793	4156491	4170019	4175102	4180836	4184764	4186381	4192065	110572	110640	110846	110921	110992	111047	111064	111137	15639	15648	15670	15676	15677	15679	15684	15650
4vfZ4KSw50M	I Spent $1,000 on the New Clan Capital Update!	2022-05-03T15:00:24Z	20	PT16M25S	514236	551254	651401	703876	755584	782470	792908	812562	30531	31998	35604	37773	39957	40861	41251	41806	1208	1248	1314	1350	1410	1430	1436	1427
kntrqdpZ1vk	Tappar det helt	2022-04-20T14:40:54Z	22	PT13M6S	247139	247954	249822	251050	252431	253357	254108	255765	3339	3348	3363	3371	3381	3390	3398	3408	None	None	None	None	None	None	None	None
_pG5BrnHzDs	My 12 Hour Blind Date Trapped in a Box  | Cut	2022-04-29T17:00:19Z	24	PT15M58S	895091	907599	967609	993141	1019643	1036401	1042960	1068906	42846	43548	45608	46590	47551	48203	48542	49344	1396	1411	1453	1473	1493	1511	1514	1526
x-e-Erg5irA	Johnny Depp Trial: Amber Heard FULL Day 14 Testimony	2022-05-04T21:31:07Z	24	PT6H58M32S	1381232	1484630	1658008	1704404	1735791	1759351	1767950	1793675	8399	8949	9924	10216	10450	10576	10653	10822	3954	4412	5052	5175	5234	5295	5328	5388
QGae78sWVSw	Dave Chappelle Tackled, Slammed on Stage at Hollywood Bowl by Man with Gun | TMZ	2022-05-04T13:28:39Z	24	PT2M9S	2988611	3238856	4345782	4640596	4862800	4964357	4999022	5077166	58902	63843	74840	77932	80538	81735	82219	83012	13798	14814	16865	17479	17989	18171	18249	18326
DXxwFwbwwKc	Johnny Depp attorney OUTRAGED: Amber Heard is the abuser, scammed him out of $7M	2022-05-03T16:41:28Z	25	PT25M25S	4200693	4381620	4892674	5002763	5103383	5172303	5203377	5303315	54823	56503	59805	60756	61709	62145	62410	62933	12208	12460	12932	13021	13144	13265	13299	13377
PyPrgbRBilg	Easiest Way to Turn an ICE CUBE into SPHERE 🧊 #shorts	2022-04-17T19:46:11Z	26	PT52S	7851395	7858274	7892723	7915379	7943662	7962983	7974477	8005009	881914	882858	887293	890130	893258	895626	897168	900507	1024	1023	1029	1035	1044	1049	1050	1051
B-ZnzIAL_sw	Wearing ONLY Thrift Store Outfits For A Week!	2022-04-29T19:02:48Z	24	PT21M2S	1293914	1304781	1361495	1387874	1413988	1430116	1435974	1460311	68495	69014	70605	71416	72187	72639	72884	73533	2594	2613	2676	2704	2717	2728	2736	2753
HqO5jmkARaE	50 Players VS Natural Disasters	2022-05-05T00:25:39Z	20	PT8M2S	968768	1343213	2017602	2217688	2389932	2471967	2506171	2638818	66623	84437	103909	110149	115390	118004	119253	122519	2512	2929	3444	3478	3775	3908	3960	3994
i9t7RIVW_Oo	I Bought A $5,000 FAKE Chinese Body Kit For My Mercedes S65 AMG (But I Didn't Expect THIS)	2022-05-01T03:24:41Z	2	PT25M6S	763799	779656	830815	845130	857420	868216	872013	884815	28189	28748	29831	30201	30555	30888	31010	31321	1289	1302	1361	1341	1350	1360	1363	1373
mkH7rVb6V68	Introducing CLAN CAPITAL! Clash of Clans Developer Update	2022-04-27T12:00:13Z	20	PT12M5S	5650372	5659782	5680598	5688303	5699795	5703933	5705933	5711791	226770	227061	227553	227707	228096	228176	228208	228276	10858	10864	10881	10892	10902	10913	10915	10923
oSwZ_BckDvc	Johnny Depp trial: Judge rejects Amber Heard's demands for dismissal | LiveNOW from FOX	2022-05-03T16:44:35Z	25	PT4M31S	9810856	10166231	11226573	11797585	12489760	12849173	13006357	13301349	120814	123983	132997	139143	146032	149130	150630	152948	19179	19567	20238	20852	21348	21583	21682	21799
v17J6GbtvKY	I Survived 3,600 Days in HARDCORE Minecraft...	2022-04-23T11:22:53Z	20	PT58M53S	2565198	2573627	2612195	2643667	2677188	2696376	2710620	2749111	99596	99794	100449	100942	101371	101632	101901	102404	8706	8717	8753	8786	8815	8832	8853	8643
AQbmpecxS2w	Why Gas Got So Expensive (It’s Not the War)	2022-05-03T15:45:14Z	27	PT22M24S	924586	978126	1158527	1288738	1446943	1527114	1558756	1645574	45047	47265	52389	56602	61644	64278	65368	67781	3427	3651	4208	4594	5000	5215	5339	5562
ZgtWHv-0L_A	How to Claim a Free Playstation Plus Pack in FIFA 22	2022-05-03T09:54:39Z	20	PT6M25S	134337	137215	147145	151759	155186	156958	157839	160121	3475	3513	3604	3647	3678	3700	3717	3751	508	514	508	528	541	544	546	547
Fj9f1BGuEss	Johnny Depp vs Amber Heard	2022-05-03T13:10:07Z	25	PT40M33S	18388	20489	26399	31545	36856	40299	42365	46536	667	723	830	934	1043	1095	1151	1223	72	75	87	90	99	104	110	119
0yCenSLpnaE	Busting 100 Dumbest Myths in 24 Hours!	2022-04-21T12:00:02Z	24	PT8M37S	6127099	6170792	6408845	6547275	6668700	6731126	6757751	6868924	110386	110905	112899	114070	115140	115679	115984	116920	6405	6422	6495	6548	6605	6627	6634	6676
p6sCsOdqXQw	Will China Invade Taiwan Next?	2022-04-29T14:30:13Z	27	PT36M12S	2209667	2244727	2389280	2446120	2503894	2535075	2553728	2596945	81068	82082	85012	86408	87649	88381	88912	89864	12616	12829	13393	13646	13906	14018	14127	14270
F-yEoHL7MYY	I tried beating Elden Ring Without Dying..	2022-04-30T16:40:18Z	20	PT53M47S	3277757	3397737	3806406	4040397	4286691	4441413	4531530	4734770	229553	235363	250080	259549	268944	275329	279060	285814	11527	11725	12022	12416	12763	12898	13021	13108
oDH4AKMG16I	Explosions reported in Russia across the border from Ukraine	2022-05-02T17:11:16Z	25	PT5M43S	1505280	1513581	1547808	1573818	1604497	1617929	1623127	1626200	15600	15656	15886	16091	16328	16428	16459	16471	3241	3251	3231	3275	3283	3280	3284	3273
3FajtMuSknA	Johnny Depp's lawyers continue case in Amber Heard defamation suit | May 2	2022-05-02T21:23:58Z	25	PT6H54M6S	1285556	1290534	1306514	1308230	1310289	1312484	1313174	1315888	10116	10135	10199	10213	10225	10233	10238	10254	704	714	742	728	732	736	739	744
CCdm7E1_k6k	Lets talk about my ban...	2022-04-29T14:35:57Z	20	PT15M23S	173871	175104	179489	180914	182982	184277	185038	186964	5582	5612	5694	5736	5777	5803	5819	5857	624	625	627	634	634	636	636	637
IV3dnLzthDA	The Man Who Accidentally Killed The Most People In History	2022-04-22T15:37:40Z	27	PT24M57S	11622503	11731713	12166828	12373442	12616532	12788759	12876641	13171439	498836	502194	512320	518340	524380	529070	532049	539444	32449	32617	33138	33451	33806	34069	34208	34520
Wc7QmaS8_sk	Hvem er Best på Turn med Odin Kalvø	2022-04-27T13:00:24Z	23	PT29M13S	34269	34744	37037	37676	38364	38746	39005	39608	807	816	834	839	849	854	859	867	63	65	65	66	66	65	66	66
NUhNJ8lFUQg	These house tours are still insane	2022-05-01T00:27:50Z	22	PT16M31S	1143562	1158858	1229997	1258350	1290895	1313400	1320498	1349310	60655	61375	63622	64600	65630	66277	66538	67343	2173	2185	2247	2285	2313	2336	2351	2368
EXUuKYHyXPY	My Daughter Goes BACK TO KINDERGARTEN For A Day (bad idea!)	2022-04-30T14:00:12Z	24	PT12M32S	4935011	5067591	5939883	6511711	6941143	7151409	7231650	7580525	86757	88183	95261	99591	102815	104490	105213	107584	6046	6122	6542	6766	6903	6982	7027	7118
paIL5Y1DLTU	SIDEMEN AMONG US BIGGEST FAIL	2022-04-23T19:27:09Z	22	PT27M15S	3787291	3809450	3945749	4037887	4120264	4178348	4213675	4328477	216352	217026	220105	221911	223601	224753	225597	227319	4318	4322	4330	4352	4365	4368	4368	4384
