video_id	title	published_at	category_id	duration	views_1	views_2	views_3	views_4	views_5	views_6	views_7	views_8	likes_1	likes_2	likes_3	likes_4	likes_5	likes_6	likes_7	likes_8	comments_1	comments_2	comments_3	comments_4	comments_5	comments_6	comments_7	comments_8
I1KoMDjBGFw	😍 FEYENOORD SWINGT IN HALVE FINALE TEGEN MARSEILLE! 💪 | Samenvatting Feyenoord - Olympique Marseille	2022-04-28T21:49:29Z	17	PT7M4S	295104	300509	329339	334616	338693	340291	341319	343245	4558	4592	4747	4775	4794	4802	4807	4822	583	587	581	587	588	588	590	588
_fpxCuorKjA	Trevor Noah COMPLETE REMARKS at 2022 White House Correspondents' Dinner (C-SPAN)	2022-05-01T03:21:37Z	25	PT25M50S	3211576	3396728	4146290	4358192	4535490	4654996	4704986	4851022	66940	70608	80955	84230	86776	88373	89200	91028	9783	10227	11643	11956	12310	12492	12626	12833
xS68bBDwRXg	Reageren op ons 538 optreden.. (30.000 mensen)	2022-04-30T18:29:53Z	24	PT10M6S	300381	302950	309144	312165	315721	318043	319213	322236	18881	18992	19223	19370	19499	19571	19633	19735	302	305	309	312	315	315	316	318
V231U4jWvDY	Davina Michelle - 'Vergeet De Tijd' l | Liefde voor Muziek | Seizoen 8 | VTM	2022-05-02T20:03:49Z	24	PT2M53S	85192	91919	114760	127637	143807	155104	163181	181604	1606	1683	1847	1948	2075	2179	2231	2360	116	116	123	127	139	143	146	153
gRl0LJyG92Q	HIGH League 3: I KONFERENCJA	2022-05-04T20:20:07Z	24	PT3H9M57S	618608	682391	784090	825151	859906	879289	886242	902326	22482	23683	24638	24797	25101	25201	25272	25384	356	433	554	606	629	647	655	657
FIRQSAwF0bI	Turning Ice into a Diamond 🧊💎 #shorts	2022-05-01T21:05:06Z	26	PT57S	4051413	4408205	6186745	7331032	9086574	10668552	11862304	15188957	551911	606708	848229	998502	1200408	1377006	1504200	1790327	1130	1201	1543	1763	2021	2279	2449	2763
QmUuITayBSY	MY FIRST VIDEO IN ENGLISH! GYMDAY! a day in my life (legday, food, coffee & work)	2022-05-01T12:00:10Z	17	PT6M46S	49190	53616	63241	65926	69174	73304	75227	79587	2817	2964	3253	3361	3478	3624	3708	3844	256	261	272	272	281	291	294	297
zQDDKSzdD14	WELKE BANKZITTER WINT DE MEESTE TICKETS IN DE GAMEHAL?	2022-04-27T09:00:27Z	24	PT11M15S	446110	448938	457391	462448	469046	474210	478090	485336	24000	24079	24284	24392	24530	24634	24728	24836	315	315	322	325	328	327	330	330
Hpv4f6NuAqw	BANKZITTERS VERSTOPPERTJE IN DE EFTELING	2022-04-29T15:00:09Z	24	PT17M4S	558349	565457	584358	593989	604720	612230	617194	624396	30992	31190	31635	31915	32206	32396	32527	32698	647	648	658	661	667	670	673	676
coazyyuVn8Q	Kris Kross Amsterdam | Live @538 Koningsdag	2022-04-27T17:00:29Z	10	PT21M43S	76964	79597	85618	89231	92039	93819	95277	98351	776	796	835	862	883	889	903	921	52	54	56	61	61	71	74	74
JyXpzxRr_T0	Kit Connor and Joe Locke take the BFF Test	2022-04-29T17:30:03Z	22	PT4M57S	684876	707305	807258	865898	932432	973212	992727	1061646	64716	66802	73142	77049	81254	83796	85371	89174	1014	1026	1080	1106	1148	1172	1180	1236
j-AoXqu9EUo	Eating With My Ex is BACK!!!	2022-05-04T10:30:04Z	22	PT14M26S	160426	179882	219083	240304	266567	283709	299151	325674	6340	6858	7785	8127	8620	8852	9049	9293	221	233	255	261	269	274	280	287
_dpIwwI86ss	Ukrainian Soldiers Say Russian Troops Look 'Desperate' In Battle For Donetsk Region	2022-04-29T15:39:30Z	25	PT2M45S	1899314	1908214	1933744	1941704	1949436	1952778	1953791	1955673	26135	26221	26387	26451	26508	26528	26537	26544	4449	4471	4503	4507	4511	4526	4530	4549
P6Ps7MYB2bI	Blake Lively Met Gala Dress Reveal	2022-05-02T22:22:23Z	24	PT44S	823091	862733	990936	1036104	1055902	1071251	1072073	1092518	11913	12432	13728	14416	15115	15442	15632	16014	529	552	598	612	615	617	621	633
C37nK27J70U	Dave Chappelle Continues to Crack Jokes After Tackle, Joined By Jamie Foxx | TMZ	2022-05-04T14:14:43Z	24	PT3M22S	1688234	1860660	2425587	2655098	2782668	2832503	2848028	2890153	33208	36479	43911	46297	47630	48304	48556	49027	3543	3865	4500	4717	4812	4854	4872	4887
EsSsgFzMVwI	Johan Derksen zegt te stoppen met Vandaag Inside | VANDAAG INSIDE	2022-04-29T06:00:05Z	1	PT2M48S	321614	322646	325024	325974	326986	327666	328008	329103	3289	3301	3316	3318	3326	3329	3331	3334	2557	2560	2571	2577	2581	2582	2584	2589
tgB1wUcmbbw	Marvel Studios' Thor: Love and Thunder | Official Teaser	2022-04-18T14:00:01Z	24	PT1M30S	36651488	36723595	37082413	37344795	37660541	37857082	37987734	38330376	1679544	1681015	1687284	1692048	1697668	1701441	1704021	1710272	66760	66799	66935	67018	67265	67385	67434	67634
URwwo3xyFQA	Bartofso X Murda X UZI - RS (prod. Mystery)	2022-04-21T21:00:22Z	10	PT3M43S	2870507	2935391	3107583	3229287	3368093	3456683	3533160	3698467	69904	70655	72646	73904	75340	76274	77035	78440	3367	3385	3420	3446	3497	3509	3523	3520
iBRvV0MMY28	Feyenoordfans in MARSEILLE feesten, ZINGEN en twijfelen niet aan goede afloop voor FEYENOORD	2022-05-04T14:58:44Z	25	PT3M12S	30163	32432	37939	38821	39343	39558	39621	39759	342	378	402	406	410	411	411	411	33	42	50	50	49	49	49	49
S7oMM6o96UU	Race To Miami | Sergio Perez takes a Road Trip from New York to Miami	2022-04-19T11:30:12Z	17	PT11M12S	2921868	2953698	3162981	3312705	3481733	3525160	3535059	3562956	148939	150205	156614	159811	162416	163232	163555	164399	5027	5063	5225	5300	5374	5403	5421	5435
F0fMoqY9qI0	Samsung vs iPhone  - Which one survives a BOWLING BALL?	2022-04-29T09:40:45Z	28	PT58S	11347879	11402408	11512599	11563201	11623184	11663169	11693962	11768988	1044685	1051779	1062309	1067761	1072972	1076189	1078946	1084124	5974	5994	6027	6048	6072	6088	6100	6115
3SpV9KhFkDo	Kraantje Pappie | Live @538 Koningsdag	2022-04-28T15:00:27Z	10	PT17M27S	90828	93994	101923	106686	110456	113279	115086	118534	1199	1217	1274	1316	1342	1372	1385	1408	58	59	67	68	70	71	71	73
W-ZTiWVFlzU	Accused Russian soldier 'rapist' identified by ITV News team | ITV News	2022-04-29T20:24:53Z	25	PT3M40S	1764421	1782222	1849682	1865191	1884224	1894943	1900924	1915919	18101	18269	18742	18834	18947	19014	19058	19122	None	None	None	None	None	None	None	None
YWyouWrkbwg	Ter nagedachtenis: Henny Vrienten over zijn liefde voor Twente | RTV Oost	2022-04-25T19:44:55Z	25	PT33M15S	145527	148489	154877	157468	159445	160791	161965	163570	1313	1338	1374	1388	1402	1412	1421	1433	181	184	194	194	195	195	195	196
TUbq7dOIWfc	Wat een miljardenbedrijf moet met clubs als NAC Breda en Lommel SK | Sportexplainer	2022-04-27T13:00:23Z	17	PT8M46S	151928	154885	161116	163686	166108	168128	169699	173118	3247	3293	3379	3431	3465	3504	3533	3580	167	169	173	173	174	175	179	180
ofzAHuarLQQ	Nooit Heb Ik Ooit.. (Roblox)	2022-04-23T09:59:08Z	20	PT10M4S	371005	374533	386262	395117	404515	409492	412930	422119	27062	27192	27689	28079	28395	28629	28819	29165	1661	1695	1819	1864	1891	1902	1918	1943
E3j8JJxoNZM	Bankzitters over Carnaval & Verbreekt Raoul een wereldrecord ?! | De Knop S2 | #3	2022-05-04T15:00:07Z	1	PT14M51S	54997	69007	78921	81305	85316	88113	89957	104311	2988	3320	3592	3675	3847	3937	4008	4174	28	28	30	30	36	39	41	47
-tRyveYrHWc	Sickmode & Rooler pres. THE GANG LIVE @ REBIRTH 2022	2022-04-28T15:00:12Z	10	PT31M2S	137105	144143	166438	179813	191153	199699	205485	218259	7635	7820	8311	8578	8810	8999	9131	9317	502	510	545	561	575	592	599	610
8G01PAw2SdY	IK LEEF NOG	2022-05-03T14:30:01Z	22	PT3M43S	68322	72600	80339	85742	89449	92156	94113	98927	3816	3988	4230	4426	4519	4598	4675	4759	221	225	243	253	257	258	262	266
jeVqPpWlPxg	BTS (방탄소년단) ‘Proof’ Logo Trailer	2022-05-04T15:02:57Z	10	PT5M21S	5281368	5871921	6883185	7346429	7799083	8069342	8221643	8559844	1272739	1347516	1682971	1757087	1839392	1888175	1914973	1966652	63145	65760	69482	71172	72861	73726	74181	75014
FfsjGlFNb6k	Deze Spelers moet Ten Hag bij Manchester United halen (Career)	2022-04-29T18:00:04Z	20	PT19M17S	121994	123599	128783	131683	134913	137024	138377	140930	5836	5876	6031	6110	6203	6255	6286	6351	144	144	153	156	161	161	163	164
-KKBtdYW9Uc	Amber Heard's attorneys call witnesses in Johnny Depp's defamation suit against ex-wife | May 3	2022-05-03T21:28:33Z	25	PT6H40M46S	1154326	1158859	1178326	1181299	1186764	1189615	1190430	1192830	8352	8363	8322	8332	8335	8337	8338	8347	710	731	754	758	756	761	764	767
V7xkf4EIyys	Mercedes G6x6 Tegen Hummer H2 + BMW X5	2022-05-01T15:30:05Z	22	PT15M36S	135078	142426	157896	163547	168208	170687	172292	175003	4749	4852	5050	5138	5214	5252	5287	5329	563	572	603	611	619	625	627	632
o2uWu55clG8	Wij Bouwen Een €5000 Bioscoop!	2022-04-24T14:00:20Z	24	PT9M44S	628993	633694	646531	653918	661334	665486	668196	673996	31303	31452	31715	31889	32062	32155	32238	32335	1482	1506	1530	1544	1552	1553	1556	1558
BcZutcrwspM	Poetins échte inner circle	2022-04-23T06:00:02Z	25	PT11M25S	392480	394910	400443	405270	412403	416305	418721	423979	9691	9712	9776	9836	9923	9965	10002	10062	811	813	815	815	821	826	831	845
tn79OFbPwKE	Busting 1,000 Movie Myths In 24 Hours!	2022-04-22T01:06:57Z	22	PT14M5S	14762939	14901398	15558613	15925214	16264489	16428648	16503161	16795124	439325	442019	452252	458256	463447	466079	467328	471684	20911	20976	21196	21384	21563	21647	21695	21813
iH8mWNKM8xU	Married to the Met | Get Ready for the Met Gala with Me	2022-05-04T19:11:04Z	22	PT9M11S	2012873	2705990	4039625	4519148	4957672	5169542	5276001	5600572	None	None	None	None	None	None	None	None	3283	3931	4693	4822	5024	5102	5181	5281
rjKuq25a0L8	Wat Doet De Buurman Daar?!.. (Hello Neighbor 2)	2022-04-30T18:15:13Z	20	PT19M7S	68568	69973	73641	76207	78111	79185	79818	81294	5905	5965	6173	6304	6369	6407	6433	6482	413	414	423	430	433	432	435	435
RirNNYeHfBc	10 DINGEN DIE OP DE BASISSCHOOL GEBEUREN!	2022-04-24T07:00:06Z	24	PT12M51S	816617	827363	857914	875589	891025	901180	908552	924731	22658	22791	23089	23328	23484	23620	23726	23881	962	968	980	987	990	994	994	999
eBe4TySsONo	4 VEILING KARREN GEKOCHT VOOR €4000! #3175	2022-04-22T14:00:27Z	24	PT1H55M50S	736935	741317	753263	759098	765618	770978	773826	781362	19065	19147	19308	19391	19471	19529	19571	19659	1135	1136	1145	1148	1150	1156	1159	1153
0HPKKFugajE	How Ants and Bees Broke the Game	2022-04-28T14:21:58Z	27	PT10M11S	2053422	2069665	2133008	2159003	2184267	2200284	2206197	2230486	135147	136085	138654	139855	140982	141585	141885	142805	5500	5538	5660	5710	5741	5770	5780	5836
1yuTJMFGxEw	Артур Смольянинов: «Вся его жизнь — это спецоперация» // «Скажи Гордеевой»	2022-04-28T14:59:51Z	22	PT1H41M47S	5269916	5406237	5717630	5855700	6026771	6134230	6218001	6416903	271013	275979	285657	290599	296378	300054	303372	309458	54496	55658	58025	59174	60450	61330	62006	63288
8TF1lDvl8To	S10 - De Diepte - Exclusive Rehearsal Clip - Netherlands 🇳🇱 - Eurovision 2022	2022-05-04T13:43:49Z	24	PT46S	171912	182048	226114	250585	270891	286482	297943	309572	5866	6237	6799	7078	7289	7440	7580	7640	721	765	826	855	891	914	925	915
m77uOIO8oZc	Ramadan Iftar mukbang met Saar Sunshine | Beautygloss	2022-04-23T12:25:23Z	26	PT56M8S	135437	138343	143969	145755	147706	149397	150453	152788	2764	2805	2866	2880	2901	2922	2937	2952	393	396	400	403	406	404	407	412
nWvCC170AhQ	JACUZZI VULLEN MET FOCUS DRINK!	2022-04-24T15:51:15Z	24	PT22M20S	312125	314977	321749	325371	328722	331364	332779	336559	9157	9209	9326	9391	9443	9501	9536	9606	360	364	366	370	373	372	373	370
zPOYkJsrewU	Spring Anime 2022 in a Nutshell	2022-04-30T04:00:18Z	1	PT16M22S	1828143	1858239	1971050	2019886	2066915	2096686	2110346	2152330	155134	156888	161646	164035	166118	167508	168173	169951	7159	7217	7391	7495	7583	7626	7641	7681
oF0tQiRA_Po	Ik Stop pas, als ik de Koning heb Gesproken | Kalvijn	2022-04-23T10:00:29Z	22	PT10M25S	429310	431489	436834	440103	443057	445309	446984	451042	15829	15893	16046	16138	16219	16284	16346	16429	263	265	267	268	268	269	271	270
cUbzWjNqtmo	Amber Heard testifies in Johnny Depp defamation trial | full video	2022-05-04T21:12:26Z	25	PT2H56M56S	2123820	2186328	2288302	2311883	2347818	2374392	2384440	2415120	12882	13089	13420	13453	13683	13797	13827	13936	6049	6356	6515	6578	6704	6761	6755	6789
OPLNn0EWRak	SLEEVE ZETTEN OP MIJN LINKERARM & BOBO IS ZIEK!	2022-05-02T15:00:10Z	24	PT21M48S	207310	210158	216161	219624	223362	225582	226574	228577	6294	6344	6469	6557	6616	6657	6685	6712	339	345	348	350	350	354	355	354
8xfSL0XLRtQ	The smartest and funniest game ever made	2022-05-01T16:00:07Z	20	PT1H7M31S	3879132	4021416	4711626	5052007	5425699	5653034	5739407	6037145	260059	268450	294538	307838	321772	329745	333016	340818	11769	12018	12920	13212	13570	13791	13882	14020
DmQ4Dqxs0HI	AI Learns to play JUMP KING	2022-04-30T15:16:44Z	27	PT27M12S	3435475	3505836	3817905	3996139	4162861	4257397	4300268	4429608	241348	245141	255537	261474	267054	270148	271818	275388	7349	7428	7795	7977	8126	8213	8265	8358
TYAPatpXmYU	Remko Pasveer - Bij Andy in de auto!	2022-04-26T17:30:03Z	24	PT26M1S	80844	81401	82782	83478	84067	84637	84997	86067	1439	1440	1452	1462	1466	1476	1480	1494	136	135	135	136	136	136	139	143
t0A9T9odIng	Ik Kan Mensen Pauzeren (Challenge)	2022-05-02T06:00:11Z	24	PT5M47S	73268	75727	85640	94456	99885	102386	103899	108518	5203	5326	5764	6113	6283	6387	6468	6660	131	134	135	146	148	147	149	153
4vbDFu0PUew	LE SSERAFIM FEARLESS OFFICIAL M/V	2022-05-02T08:58:13Z	10	PT3M3S	31912333	33137969	40236974	44602892	51079500	53319654	53977360	56500522	989019	1006649	1071383	1108566	1152753	1175323	1188666	1219539	58731	59709	62684	64869	67576	68529	69258	70657
W6aKUbzrf7Q	Nass doet Pokémon rap | SUPERGAANDE FREESTYLE ft. Djezja & Nass	2022-04-24T14:00:10Z	24	PT27M	180086	180986	183820	185164	186714	187848	188536	190194	4874	4891	4933	4947	4970	4989	4997	5026	263	266	267	268	270	270	273	274
-b7l4TmWMQg	Kit Connor and Joe Locke Take YOU On A Tour Of London | Heartstopper | Netflix	2022-04-30T15:00:18Z	24	PT13M40S	1165498	1181826	1261960	1310710	1368727	1402233	1418174	1470750	100225	101480	106055	108876	111981	113792	114818	117630	1751	1773	1821	1865	1888	1921	1930	1954
4DzpgwcGM-A	THE F1 ESPORTS WORLD CHAMPIONSHIP DECIDER	2022-04-27T15:37:31Z	20	PT25M52S	398616	403515	421852	429299	435479	439798	442599	450176	15339	15465	15852	15996	16115	16203	16269	16410	724	726	732	736	740	740	743	745
0_E-aG_bISM	WOW! JE GELOOFT JE OGEN NIET! 🤩🤯 | Real Madrid vs Man City | Champions League 2021/22 | Samenvatting	2022-05-04T23:30:03Z	17	PT12M18S	256207	364364	437041	452293	459972	463560	465881	470504	7376	8483	9328	9501	9589	9626	9655	9683	1112	1246	1318	1326	1328	1330	1332	1332
iE3G6JwkSzM	Reageren op.. IS TERUG MET SEIZOEN 2!	2022-04-22T15:00:33Z	24	PT14M42S	160249	161065	164048	165705	167507	168910	169563	171231	9554	9597	9698	9770	9839	9885	9915	9967	241	237	244	248	248	244	249	249
xmGetpBKsJM	SOA'S IN BRUGKLAS...	2022-04-24T15:00:26Z	24	PT12M6S	131422	132243	133948	135139	136869	138052	138743	140256	6268	6287	6338	6373	6441	6480	6510	6546	127	128	128	131	132	130	133	133
QZ3pBoEAFmo	Challenge met 100 Voetballen!	2022-04-24T14:00:08Z	17	PT13M17S	177409	178714	182831	184400	186018	187350	188218	190535	5199	5220	5270	5293	5316	5349	5381	5412	231	231	234	238	238	237	239	239
vL0yww9nk9o	Race Highlights | 2022 Emilia Romagna Grand Prix	2022-04-24T16:05:50Z	17	PT6M52S	6429841	6446165	6512227	6546052	6576174	6587766	6593801	6609349	127664	127819	128299	128567	128825	128901	128949	129053	6615	6639	6660	6666	6672	6675	6680	6685
CU-gFup1N6g	Lieve Indigo... (First Dates)	2022-04-21T14:13:05Z	22	PT11M49S	320689	323119	331652	338059	346536	351495	355028	361759	10153	10182	10280	10341	10471	10526	10589	10651	299	301	303	308	307	307	308	309
QGae78sWVSw	Dave Chappelle Tackled, Slammed on Stage at Hollywood Bowl by Man with Gun | TMZ	2022-05-04T13:28:39Z	24	PT2M9S	2988611	3234121	4344336	4638890	4862800	4964099	4998776	5077143	58864	63805	74836	77926	80537	81733	82214	83012	13793	14800	16865	17479	17989	18171	18249	18326
kJQ3FkvUB20	Brawl Stars Animation - The Stunt Show!	2022-04-27T06:31:58Z	20	PT49S	3531330	3589901	3743891	3834587	3937737	3992574	4038143	4181334	175927	176466	177758	178446	179170	179561	179879	181545	5292	5301	5322	5341	5368	5377	5392	5407
mkH7rVb6V68	Introducing CLAN CAPITAL! Clash of Clans Developer Update	2022-04-27T12:00:13Z	20	PT12M5S	5650372	5659687	5680566	5688271	5699773	5703921	5705922	5711784	226770	227059	227553	227707	228096	228175	228208	228276	10857	10864	10881	10892	10902	10913	10915	10923
oSwZ_BckDvc	Johnny Depp trial: Judge rejects Amber Heard's demands for dismissal | LiveNOW from FOX	2022-05-03T16:44:35Z	25	PT4M31S	9807557	10166231	11226573	11795256	12489760	12849173	13006357	13301250	120772	123968	132981	139131	146023	149125	150623	152939	19178	19567	20238	20851	21344	21582	21677	21798
v17J6GbtvKY	I Survived 3,600 Days in HARDCORE Minecraft...	2022-04-23T11:22:53Z	20	PT58M53S	2565136	2573524	2612011	2643667	2677117	2696265	2710460	2749093	99593	99794	100447	100940	101371	101633	101900	102402	8706	8717	8752	8786	8815	8832	8853	8643
llWDmKfTf4Q	Meerdijkers nemen grote risico's, maar kunnen zij de gevolgen overzien?	2022-05-01T15:00:19Z	24	PT1M2S	22166	22834	24521	25674	26354	26989	27499	28299	327	328	345	353	364	372	375	379	32	32	32	32	36	39	40	42
AQbmpecxS2w	Why Gas Got So Expensive (It’s Not the War)	2022-05-03T15:45:14Z	27	PT22M24S	924110	977463	1157875	1288738	1446753	1526838	1558575	1645518	45037	47249	52386	56591	61638	64274	65359	67781	3426	3648	4210	4594	5000	5215	5338	5558
p6sCsOdqXQw	Will China Invade Taiwan Next?	2022-04-29T14:30:13Z	27	PT36M12S	2209368	2244727	2388939	2446120	2503739	2535075	2553602	2596880	81057	82079	85007	86405	87647	88379	88911	89864	12613	12819	13393	13646	13904	14018	14127	14270
Z_MvkyuOJgk	Ed Sheeran - 2step (feat. Lil Baby) - [Official Video]	2022-04-22T04:00:13Z	10	PT3M28S	13336354	13498083	14125997	14489746	14875580	15112414	15269343	15713874	446309	451253	465266	472436	479988	484550	487352	494633	13918	14027	14351	14499	14637	14759	14817	15020
