video_id	title	size	category_ratio	views	comments	likes	views_wma	comments_wma	likes_wma
A_Th5L5iTd0	Ekstrem 1000 kr HIDE & SEEK i Villa!	347.0	0.14	67193	367	3647	64652.857142857145	362.57142857142856	3582.964285714286
tn79OFbPwKE	Busting 1,000 Movie Myths In 24 Hours!	422.5	0.11	16503685	21694	467337	16084522.214285715	21483.5	460656.1785714286
iH8mWNKM8xU	Married to the Met | Get Ready for the Met Gala with Me	275.5	0.11	5276001	5181	0	4655805.678571428	4875.642857142857	0.0
exMTvet57Ew	I finished God of War but don't want to leave	673.0	0.14	1017788	2990	67294	970375.8571428572	2928.464285714286	65746.28571428571
yb4kLSp-Us8	I Tried SWAT Academy	699.5	0.3	1944740	3572	81937	1837976.25	3497.964285714286	79521.71428571429
0HPKKFugajE	How Ants and Bees Broke the Game	305.5	0.06	2206278	5780	141886	2171312.6071428573	5720.75	140369.85714285713
p6QAMEdB_BM	24 Hours To Live: What Would YOU Do?	356.5	0.3	3678812	10793	178842	3548935.285714286	10644.357142857143	175383.9642857143
QlZjtudjVD0	Ronaldo Scores Stunning Strike | Manchester United 1-1 Chelsea | Highlights	81.5	0.11	6193232	4615	126395	6173169.035714285	4611.607142857143	126246.71428571429
4BQs5o6ND0k	This New American Suicide Drone Shocked Russia	312.5	0.06	2483268	2228	20280	2384782.6071428573	2148.5	19759.035714285714
zPOYkJsrewU	Spring Anime 2022 in a Nutshell	491.0	0.02	2110442	7641	168177	2043886.9642857143	7532.285714285715	165105.9642857143
dz4SG2vgE1g	Jeg må være helt ærlig..	710.0	0.3	61772	234	1960	61186.857142857145	233.14285714285714	1949.9642857142858
8xfSL0XLRtQ	The smartest and funniest game ever made	2025.5	0.14	5739985	13882	333027	5268274.178571428	13399.214285714286	315393.0
DmQ4Dqxs0HI	AI Learns to play JUMP KING	816.0	0.06	4300659	8265	271827	4084061.9285714286	8045.321428571428	264407.46428571426
MOifIuOhBiA	День шестьдесят девятый. Беседа с @Alexey Arestovych Алексей Арестович	1185.0	0.12	2332383	5289	347561	2324651.8571428573	5357.428571428572	347826.8214285714
tCOaHMeZ6ow	SIDEMEN FLAG GAME	311.5	0.11	2870194	3812	160710	2828286.1071428573	3795.8571428571427	158779.07142857142
4vbDFu0PUew	LE SSERAFIM FEARLESS OFFICIAL M/V	91.5	0.04	53977360	69260	1188714	48233571.39285714	66413.82142857143	1135329.8214285714
gA9XVJ4lv1g	День шестьдесят шестой. Беседа с @Alexey Arestovych Алексей Арестович	1265.0	0.12	2011897	6917	322188	2011027.5357142857	6929.821428571428	322379.3214285714
iq6q82Jo8ZQ	Joe Reacts to Elon Musk Buying Twitter	96.5	0.11	4186381	15684	111064	4178345.3928571427	15674.857142857143	110955.85714285714
4vfZ4KSw50M	I Spent $1,000 on the New Clan Capital Update!	492.5	0.14	792908	1436	41251	728912.3928571428	1383.142857142857	38790.67857142857
kntrqdpZ1vk	Tappar det helt	393.0	0.11	254108	0	3398	252063.07142857142	0.0	3379.964285714286
_pG5BrnHzDs	My 12 Hour Blind Date Trapped in a Box  | Cut	479.0	0.3	1042960	1514	48542	1007250.75	1485.642857142857	47139.03571428572
x-e-Erg5irA	Johnny Depp Trial: Amber Heard FULL Day 14 Testimony	12556.0	0.3	1767950	5328	10653	1705458.6785714286	5138.214285714285	10257.5
QGae78sWVSw	Dave Chappelle Tackled, Slammed on Stage at Hollywood Bowl by Man with Gun | TMZ	64.5	0.3	4999022	18249	82219	4648548.178571428	17523.25	78266.75
DXxwFwbwwKc	Johnny Depp attorney OUTRAGED: Amber Heard is the abuser, scammed him out of $7M	762.5	0.12	5203377	13299	62410	5022406.392857143	13086.107142857143	61019.75
PyPrgbRBilg	Easiest Way to Turn an ICE CUBE into SPHERE 🧊 #shorts	26.0	0.02	7974477	1050	897168	7936613.392857143	1041.4642857142858	892508.9642857143
B-ZnzIAL_sw	Wearing ONLY Thrift Store Outfits For A Week!	631.0	0.3	1435974	2736	72884	1401496.8214285714	2706.035714285714	71819.96428571429
HqO5jmkARaE	50 Players VS Natural Disasters	241.0	0.14	2506171	3960	119253	2246550.3928571427	3666.3214285714284	110984.46428571429
i9t7RIVW_Oo	I Bought A $5,000 FAKE Chinese Body Kit For My Mercedes S65 AMG (But I Didn't Expect THIS)	753.0	0.02	872013	1363	31010	849877.25	1349.6785714285713	30398.39285714286
mkH7rVb6V68	Introducing CLAN CAPITAL! Clash of Clans Developer Update	362.5	0.14	5705933	10915	228208	5693894.5	10899.642857142857	227906.10714285713
oSwZ_BckDvc	Johnny Depp trial: Judge rejects Amber Heard's demands for dismissal | LiveNOW from FOX	135.5	0.12	13006357	21682	150630	12200061.214285715	21087.39285714286	142989.0357142857
v17J6GbtvKY	I Survived 3,600 Days in HARDCORE Minecraft...	1766.5	0.14	2710620	8853	101901	2666508.6071428573	8806.464285714286	101223.32142857143
AQbmpecxS2w	Why Gas Got So Expensive (It’s Not the War)	672.0	0.06	1558756	5339	65368	1386430.7857142857	4835.428571428572	59807.71428571428
ZgtWHv-0L_A	How to Claim a Free Playstation Plus Pack in FIFA 22	192.5	0.14	157839	546	3717	152849.60714285713	534.3928571428571	3661.0714285714284
Fj9f1BGuEss	Johnny Depp vs Amber Heard	1216.5	0.12	42365	110	1151	35263.28571428572	97.57142857142857	1006.4642857142857
0yCenSLpnaE	Busting 100 Dumbest Myths in 24 Hours!	258.5	0.3	6757751	6634	115984	6604243.964285715	6576.821428571428	114601.25
p6sCsOdqXQw	Will China Invade Taiwan Next?	1086.0	0.06	2553728	14127	88912	2473480.6071428573	13770.142857142857	87029.10714285714
F-yEoHL7MYY	I tried beating Elden Ring Without Dying..	1613.5	0.14	4531530	13021	279060	4194881.428571428	12609.17857142857	265672.46428571426
oDH4AKMG16I	Explosions reported in Russia across the border from Ukraine	171.5	0.12	1623127	3284	16459	1591538.7857142857	3272.1071428571427	16226.964285714286
3FajtMuSknA	Johnny Depp's lawyers continue case in Amber Heard defamation suit | May 2	12423.0	0.12	1313174	739	10238	1308487.607142857	732.8214285714286	10215.142857142857
CCdm7E1_k6k	Lets talk about my ban...	461.5	0.14	185038	636	5819	182215.7142857143	633.1785714285714	5759.571428571428
IV3dnLzthDA	The Man Who Accidentally Killed The Most People In History	748.5	0.06	12876641	34208	532049	12536852.92857143	33707.17857142857	522650.25
Wc7QmaS8_sk	Hvem er Best på Turn med Odin Kalvø	876.5	0.03	39005	66	859	37960.82142857143	65.5	845.6785714285714
NUhNJ8lFUQg	These house tours are still insane	495.5	0.11	1320498	2351	66538	1277251.0714285714	2302.214285714286	65151.75
EXUuKYHyXPY	My Daughter Goes BACK TO KINDERGARTEN For A Day (bad idea!)	376.0	0.3	7231650	7027	105213	6684728.75	6806.285714285715	100884.85714285714
paIL5Y1DLTU	SIDEMEN AMONG US BIGGEST FAIL	817.5	0.11	4213675	4368	225597	4091504.25	4356.035714285715	223002.32142857142
XKDhq2UcjIM	I Got An 18th Century Makeover	904.0	0.11	2326784	5258	147382	2294677.5	5221.75	146212.57142857142
WuY0CbeBv8g	MANCHESTER UNITED vs BRENTFORD LIVE GOLDBRIDGE Watchalong!	5191.0	0.11	444307	214	9525	442889.39285714284	220.03571428571428	9521.17857142857
t2aPiie87Q8	HIGHLIGHTS | Chelsea vs Arsenal (2-4) | Premier League | Nketiah (2), Smith Rowe, Saka	158.5	0.11	3742997	1914	54881	3701125.6785714286	1911.8214285714287	54611.25
xdT8bhSrh_Y	WHEN ARE WE HAVING A BABY?	304.5	0.14	1024673	1081	53384	1018305.4285714285	1075.607142857143	53149.67857142857
pQuk3t2aeBo	Treasure Hunting Battle: Crystals	327.0	0.11	7682938	6341	271684	7389294.142857143	6247.75	266560.64285714284
SUdHzKRiBX8	The Insane Engineering of the Javelin	456.0	0.04	2445223	6465	91009	2259279.214285714	6116.178571428572	86671.39285714286
xAOv_zvXBQk	In Space with Markiplier: Part 2	157.0	0.3	4417216	16382	225599	3860563.25	16055.25	217791.57142857142
L-QNituOKHk	EXPOSING MY GIRLFRIEND'S TIKTOKS	644.0	0.3	1355481	792	79959	1334578.0357142857	779.5357142857143	79163.5
ZQ4E0JJcxz0	What Happens When the iPhone Peaks?	268.5	0.04	3329842	9872	135150	3252542.1428571427	9732.42857142857	133198.85714285713
vjhbxxTYkpw	Stunned Pep Guardiola reacts to late Real Madrid comeback against Man City	56.0	0.11	3328083	4899	50306	3147723.535714286	4792.571428571428	48272.5
kZdhnDmr0w4	Testing the World's Most Hated Tool	420.5	0.02	2684399	4109	75500	2609963.535714286	4006.9285714285716	73947.25
dmBvnY4rKHg	PSY - 'That That (prod. & feat. SUGA of BTS)' MV Behind The Scenes	146.5	0.04	7822342	9450	696871	7644140.107142857	9407.42857142857	690003.6785714285
a8vpdjYfWww	Jeg BEKLAGER denne videoen på forhånd	343.0	0.11	32866	52	748	32297.25	51.07142857142857	738.9285714285714
PQLhTPEiYnM	I Spent 50 Hours in Darkness	401.5	0.3	3222595	7602	138138	3150270.0	7521.928571428572	136323.75
XIDVt-dB7Ak	I Have A Super Fast Brain, No One Believes Its Real	373.0	0.02	9906094	7330	207802	9754306.035714285	7296.464285714285	206108.32142857142
5hMfhG18tms	Endelig er hun med på video *CHALLENGE*	255.5	0.3	54169	199	1583	51888.82142857143	193.07142857142858	1552.75
qimBSj7_CnM	Name EVERY Pet In Pet Simulator X... or PAY!	440.0	0.14	883143	2774	23512	799662.0714285715	2619.9285714285716	22055.321428571428
sLTvQnjEkRU	Mike Tyson - The Brutal Knockouts against Monsters	581.5	0.11	11230230	7487	119825	10915113.785714285	7329.178571428572	116736.60714285714
-5q3oq6SM-4	VFX Artists React to Bad & Great CGi 70	611.0	0.3	1386844	3436	65687	1352479.6785714286	3397.9285714285716	64523.57142857143
uFzuRm3wCDk	Why Jet Boats are AWESOME (U.S. Coast Guard's Workhorse) - Smarter Every Day 272	898.0	0.04	1353139	3429	58697	1299623.7142857143	3340.25	57065.96428571428
EHbm0BXx0_4	I Spent $12,000 On a BOAT CAR!!	421.0	0.3	1275275	2314	26281	1175222.357142857	2197.9285714285716	24746.964285714286
qVPw33-qtgw	День шестьдесят седьмой. Беседа с @Alexey Arestovych Алексей Арестович	1207.5	0.12	2080381	5591	350275	2077091.2857142857	5604.107142857143	350485.64285714284
nmjcQGEqcFU	Heung-Min Son WONDER GOAL in HUGE win! | HIGHLIGHTS | Spurs 3-1 Leicester City	67.5	0.11	2955743	2418	47867	2936731.035714286	2409.25	47714.82142857143
rUCe2WAdEg0	I BECAME AN OLYMPIC DIVER	19.5	0.3	3321156	1865	285762	3309216.785714286	1865.2857142857142	284931.89285714284
6kolTgj7uQc	Europe's toughest airport landing used to be a lot harder	137.5	0.06	1252227	1364	77368	1208842.3214285714	1348.142857142857	75739.71428571429
VGmTO5DRxII	Watch Johnny Depp TEAR UP in Court (Trial Highlights)	650.0	0.3	10584196	27067	120827	10313909.285714285	26689.0	118470.10714285714
w1eENwQOp_c	Why Russia's military operations have fallen short of expectations	360.5	0.12	1695570	4385	20741	1548312.2857142857	4271.821428571428	19701.10714285714
JF8UziDHqZo	Linus let me spend $10,000 on THIS!!! - Pantone Plus Plastic Standard Chips Collection	416.5	0.04	1535548	6733	92482	1484784.0714285714	6590.321428571428	90580.17857142857
lyJqXb8Nj-I	The 10 best dressed from the Met Gala 2022 | Bazaar UK	91.0	0.3	2435953	2202	39182	2287026.1785714286	2120.035714285714	37231.607142857145
yQEondeGvKo	Stranger Things 4 | Official Trailer | Netflix	98.5	0.3	20021756	43975	884281	19876297.57142857	43764.642857142855	880805.1785714285
oUPRwfb37sM	Why I Quit YouTube	2561.0	0.11	2412790	15634	237168	2093669.0	14559.42857142857	215366.42857142858
dcZ6bEUPWts	SURVIVING In ONE COLOR For 24 Hours!	295.0	0.3	5713165	10934	148479	5556059.642857143	10832.5	146421.92857142858
DUqcrdEZopY	Animated Stories With Very Good Nice Morals (w/ Chad Chad)	840.0	0.03	2092137	4953	168991	1991187.7142857143	4861.107142857143	163933.39285714287
9kb5cuLK4n0	Can You Solve “The Worlds Hardest Riddle” ? 🤔 w OnlyJayus - #Shorts	18.0	0.06	10090183	41707	650199	9279987.214285715	39298.21428571428	610660.1785714285
2gjKoP5bwbQ	Big Mistakes - Fails of the Week | FailArmy	243.0	0.3	4469492	1101	34547	4256566.071428572	1065.4285714285713	33559.57142857143
txXIEosA36g	Painting My Mini Squishies With @Bellamena	499.5	0.3	3290045	6462	99830	3101358.1071428573	6345.571428571428	98179.82142857143
lJ8PdLpbcd8	Busting 100 Food Myths in 24 Hours	361.0	0.3	4959136	5265	100584	4743665.892857143	5134.321428571428	98134.85714285714
WylC30nOvAs	Busting 100 Minecraft Myths in 24 Hours	242.5	0.14	4160570	4099	79170	3853787.5	3903.464285714286	74782.96428571429
PiWMvddGSMc	DAZ WATCHES MY WIFE IS A GRANDMA	391.0	0.3	1422670	5401	92385	1379986.0357142857	5322.25	90591.71428571429
7ZNlk07klW8	Harm & Hegseth #5: Funkygine og Eveline Karlsen	1001.5	0.3	34398	23	502	31653.214285714286	19.75	475.2857142857143
WgdABWxoAB4	The 2,000,000 Scoville Chicken Tender.... (HWHAP)	269.0	0.3	6959789	7886	277773	6463985.107142857	7642.357142857143	265875.46428571426
c0AOEQAvZWk	This is EPIC 😂	16.0	0.11	48200235	14006	3608507	48188153.571428575	14003.607142857143	3608737.9285714286
0Dz8SebIq3s	HIGHLIGHTS | Arsenal vs Manchester United (3-1) | Premier League | Tavares, Saka, Xhaka-boom!	60.5	0.11	4411190	2243	61768	4394165.464285715	2240.6428571428573	61666.5
ep57Nj9eWmU	Amber Heard ADMITS to Hitting Johnny Depp in NEW Audio Played in Court — Listen	131.5	0.3	8641525	15716	122550	8581892.5	15678.035714285714	121741.32142857143
0lkSqR4vrIQ	THE MOMENT REAL MADRID KNOCK MAN CITY OUT CHAMPIONS LEAGUE	495.0	0.11	1519143	3132	63684	1369070.857142857	2979.035714285714	59258.96428571428
heayyMyhSGU	Hailey Bieber Gasped When She Saw Emma's Look | Met Gala 2022 With Emma Chamberlain | Vogue	39.5	0.3	4905423	1513	122585	4353686.535714285	1401.5	113503.0
_iksbUH1aMg	COURTROOM FIREWORKS!! Johnny Depp's Bodyguard Sean Bett EXPOSES Amber Heard's LIES!	476.0	0.12	5742267	7769	103319	5690424.607142857	7714.428571428572	102576.64285714286
V2uoT42Oy9U	4ETG PRØVER TURN	539.5	0.3	70928	128	1234	68096.10714285714	126.85714285714286	1205.642857142857
zdBthc6fCk4	Varane's First United Goal! | Manchester United 3-0 Brentford | Highlights	83.0	0.11	6521613	3944	156413	6426808.678571428	3925.3928571428573	155518.35714285713
8dJyRm2jJ-U	PSY - 'That That (prod. & feat. SUGA of BTS)' MV	108.5	0.04	131616210	364818	6857715	121682087.71428572	358570.60714285716	6680804.25
YQpq3nPuiQo	Johnny Depp Trial: Amber Heard begins testimony | FOX 5 DC	5265.5	0.12	970229	3331	4741	944125.9642857143	3255.535714285714	4620.071428571428
qOY8F_ngNWI	TommyInnit Answers the Web's Most Searched Questions | WIRED	399.0	0.3	1327469	5702	175655	1263811.25	5510.392857142857	170092.60714285713
iy95PRrxLT4	Girl Trips into Wet Cement	75.5	0.3	8506799	11514	354629	8357723.428571428	11425.642857142857	350842.46428571426
O1XZRJ39R9Q	Ferdig Leilighets Tour! Total Forandring	453.5	0.02	36841	105	1401	34098.92857142857	97.82142857142857	1359.2142857142858
j1AuFXa_g0o	The Witch TERRIFIES Simon Cowell to the CORE! | Auditions | BGT 2022	148.0	0.3	13935270	9132	165678	12442986.25	8031.035714285715	146492.57142857142
xn3J2EMqA9g	THE FUNNIEST GAME SHOW EVER...	1151.5	0.3	2116884	1359	96580	2095352.7142857143	1353.3214285714287	96119.78571428571
dEbVfBJMoRI	Everything GREAT About Spider-Man: No Way Home! (Part 1)	682.5	0.02	1504690	2492	65035	1429521.0	2433.3928571428573	62927.75
k01Pm-5h89k	ADOPTED BY A BILLIONAIRE FOR 24 HOURS!	314.0	0.3	4165478	57692	136007	3671587.3928571427	52372.21428571428	124711.42857142857
Wjx7LaqEHJo	Joe on the Video of Mike Tyson Being Harassed on a Plane	84.0	0.11	5116919	9417	86748	5102995.75	9416.964285714286	86627.17857142857
A4hjdUhKluc	Meet the Most Dangerous Man in Europe	719.0	0.06	548461	1347	23428	489967.25	1248.5	21720.85714285714
4vczeQsaWSA	Game Theory: Are Theories KILLING Video Games?	637.5	0.14	3052388	28937	200928	3009431.714285714	28725.964285714286	199197.0
V3C4pWwDqps	Mike Tyson Repeatedly Punches Man In Face On Plane, Bloodies Passenger | TMZ Sports	29.0	0.11	10131261	34757	60944	10107707.07142857	34671.392857142855	60620.5
_iz5_DuY_II	Most Expensive Airplane Ticket!	310.0	0.3	9667902	11134	376546	8850699.535714285	10659.92857142857	353369.35714285716
KYOsPUantFM	Hermitcraft 9: Episode 3 - A DANGEROUS HOLE	634.0	0.14	2429344	15675	193434	2402481.964285714	15644.464285714286	192434.42857142858
7OPg-ksxZ4Y	The Most Horrible Parasite: Brain Eating Amoeba	320.0	0.06	3819825	13848	263265	3511989.1785714286	13199.75	248844.39285714287
kg7_6afHYDA	Miniminter Reacts To KSI Solo SidemenReacts	487.0	0.14	537501	305	26314	525581.8214285715	295.92857142857144	25736.964285714286
EUcvdGfGEj0	Justin Bieber - I Feel Funny (Directed by Cole Bennett)	43.5	0.3	3496037	13264	182506	3408825.1785714286	13128.42857142857	179925.82142857142
7l6L5wFfsLU	The Part Of Your Body You Should NEVER Shave | RTC	337.0	0.06	5073583	10923	228073	4997958.25	10809.82142857143	225523.67857142858
wpV7OXr7JYo	Johnny Depp breaks down laughing during manhood testimony | LiveNOW from FOX	352.5	0.12	8696310	13419	95192	8519007.17857143	13310.75	93845.10714285714
RO_XCj8lkqo	Howie Did It | Retrimming Honda S2000 seats #projectbinky	497.0	0.02	245979	924	18055	240642.39285714287	912.9642857142857	17859.89285714286
lcV0SO8jYdU	Mitt verste mareritt..🤮	704.5	0.3	33615	52	1017	32595.214285714286	51.964285714285715	1005.75
3Yh_6_zItPU	Obi-Wan Kenobi | Official Trailer | Disney+	44.5	0.3	9174445	19055	356653	8637403.42857143	18495.64285714286	346532.8214285714
4H66pDhczzw	The Johnny Depp-Amber Heard Trial	361.0	0.11	4628679	15751	93856	4588287.785714285	15666.75	93319.57142857143
uaeqaqNyDFA	Ukraine: The hardware each country is sending	124.0	0.12	1118393	2740	16785	1097299.392857143	2736.285714285714	16682.60714285714
j34VRnALak8	Jeg lager VERDENS kuleste reklamefilm!	307.0	0.11	35216	34	551	35023.892857142855	32.607142857142854	550.4642857142857
Dw77XHkPojg	PSG vs. Lyon | UEFA Women’s Champions League Semi-final Second Leg Full Match	3749.0	0.11	331163	56	4515	329149.0714285714	54.42857142857143	4500.75
wNeKvT_24Hk	RICKARDS NEW 850sqm MEGA VILLA HOUSE TOUR! | VLOG 70	500.0	0.11	337918	415	7556	333864.53571428574	410.2142857142857	7495.785714285715
g9g9Y3BgYMQ	Dave Chappelle ATTACKED by Armed Man on Stage in LA	51.5	0.12	3981256	16531	50357	3973143.3214285714	16549.35714285714	50267.357142857145
