video_id	title	size	category_ratio	views	comments	likes	views_wma	comments_wma	likes_wma
RYqCp7DhSog	EL NETHER INVADE EL PLANETA | IMPERIOS #3	1211.5	0.12	705031.0	3380.0	68931.0	677834.0714285715	3315.4285714285716	67587.96428571429
iHpirPqHu0c	TIKTOK me hizo comprar todo esto... de nuevo 😨	528.5	0.04	201134.0	421.0	17270.0	193132.4642857143	417.10714285714283	16797.321428571428
XwG55kTNs_0	Analizo a Rammstein versionando a Héroes del Silencio (Entre dos tierras) | ShaunTrack	333.5	0.02	365421.0	1149.0	18542.0	329851.0	1073.7857142857142	17360.178571428572
RO97n4rHLLU	CANTA CANTA - MAXIMUS, RUBIUS, ORSLOK, MANGEL, CHEETO (VERSIÓN EDITADA)	537.0	0.23	317648.0	1070.0	38508.0	291621.53571428574	1020.0357142857143	35883.25
hRffZKY8oqA	🔥 TRANSFORMA TU CUERPO Y PONTE EN FORMA - HAZ estos EJERCICIOS en CASA - DÍA 1 del RETO FUERTACO 💪	999.0	0.02	140111.0	650.0	9316.0	129846.35714285714	640.5714285714286	8813.785714285714
_VxUbjsMyQs	rubius vino a mi directo a darme un regalo…	426.5	0.12	1668762.0	2716.0	159985.0	1596732.0714285714	2697.5	154934.67857142858
7t1-J40L_rM	Demarco Flamenco - Valentía (Lyric Vídeo Oficial)	95.0	0.17	467747.0	339.0	12669.0	420773.53571428574	321.89285714285717	12042.92857142857
_-DxRpFt8Z8	#FMSARGENTINA Jornada 3 Temporada 4 - #FMS22 | Urban Roosters	10163.0	0.17	1232549.0	1153.0	39331.0	1223138.892857143	1142.607142857143	39172.21428571428
-NF0TGFka4w	💃🏻 Así me preparo para ir a la Feria 💃🏻| La Pelo	264.5	0.23	100107.0	360.0	6675.0	94010.96428571429	349.5357142857143	6427.857142857143
t4-Vf6L63Js	День семидесятый. Беседа с @Alexey Arestovych Алексей Арестович	910.5	0.04	1909473.0	4465.0	306322.0	1887858.107142857	4523.25	303383.85714285716
bFeC5UBtLZs	REAL MADRID 3-1 MANCHESTER CITY **LOCURA EN EL ESTADIO** DjMaRiiO	274.5	0.22	3826924.0	5016.0	228110.0	3472114.0	4819.214285714285	214230.5357142857
IG-7SnQW-80	😯EDU AGUIRRE LLORA de emoción con la REMONTADA del REAL MADRID ante el CITY	181.5	0.22	1000821.0	2195.0	30711.0	946712.0	2114.5	29545.178571428572
4SCdc8cGxAI	BAD BUNNY | #shorts Un Verano Sin Ti ❤️🌊☀️🌴	30.0	0.17	386139.0	719.0	65815.0	352303.46428571426	693.75	61410.78571428572
AH9m4WF_aD4	Samantha se come todo el plato de María Lo ¡Se ha quedado sin palabras! | MasterChef 10	94.5	0.23	108764.0	72.0	1362.0	98810.92857142857	70.46428571428571	1271.4642857142858
CMWLX0KXwF4	Tove Lo - No One Dies From Love (Official Music Video)	144.0	0.17	1383287.0	3744.0	92767.0	1126305.107142857	3443.8571428571427	82874.85714285714
r5n1GCY-nYQ	iKON - '너라는 이유 (BUT YOU)' M/V	112.0	0.17	10177961.0	107874.0	505963.0	9230373.57142857	98404.96428571429	482718.5
DDY6KjQCMoQ	Welcome to CLAN CAPITAL! Clash of Clans New Update!	40.0	0.12	21295911.0	5882.0	169825.0	18532711.964285713	5830.071428571428	167780.5357142857
_HYse_HYnuk	MINGWEIROCKS - The FASTEST way to make COLA! #shorts	29.5	0.06	38548094.0	709.0	1415334.0	35662815.03571428	646.5714285714286	1313488.357142857
UUnQZiDaNdg	ESCONDITE PARKOUR en el CIRCO de RABIA 4😱 *MUY ÉPICO*	835.5	0.23	419458.0	484.0	19049.0	400691.5	473.89285714285717	18538.785714285714
1ydMr8kxfw8	ROBERT PG ME HACE UN EXAMEN DE FUTBOL *100% IMPOSIBLE*	439.5	0.12	164532.0	306.0	19884.0	161276.5	304.10714285714283	19573.035714285714
kAu3uDBf8oA	LUIS DIAZ SALVÓ AL LIVERPOOL Y PASÓ A LA FINAL DE LA CHAMPIONS LEAGUE 2022 🔥 3 A 2 A VILLARREAL	10611.0	0.22	437477.0	17.0	8089.0	437464.71428571426	17.107142857142858	8093.75
7QLNMC3VTx4	Sky Sports News studio STUNNED by Real Madrid's Champions League comeback! 🤯	74.5	0.22	450226.0	948.0	8852.0	436931.46428571426	939.8214285714286	8679.25
uYc6aV4R6PQ	🔴ARKADIA - EL RAIDEO MAS GRANDE DE ARKADIA 2!!! (NO SE SI PODREMOS...)	7023.5	0.12	525843.0	244.0	26397.0	504623.5	238.82142857142858	25766.535714285714
E5VIOnDzrY4	¿Se Puede Completar Super Mario World al 100% sin Agarrar NI UNA SOLA MONEDA? - Pepe el Mago	915.5	0.12	508811.0	971.0	21156.0	445438.5	917.5714285714286	19448.428571428572
fN89luprW3o	Tengo un PROBLEMA con el proyecto de la PS5	412.0	0.23	357134.0	1717.0	40108.0	346285.85714285716	1688.6785714285713	39338.03571428572
5j0fptQ1R1U	pendiente al cel, pendiente a ti || Polimá WestCoast & Pailita - ULTRA SOLO (Letra)	113.5	0.17	788640.0	174.0	19829.0	601144.7857142857	132.71428571428572	15903.5
7lWEHHl6VTI	¡NOS DELETEA un MILTANK! 😱 -✨POKÉMON TRILOCKE 3✨#17	1221.0	0.12	41104.0	182.0	4200.0	38004.53571428572	178.67857142857142	4044.8571428571427
Kj3AxeGK8wM	Sonidos en el espacio #shorts @Date Un Vlog	30.0	0.02	546424.0	475.0	75325.0	529367.6071428572	466.25	73492.07142857143
VCHk9zoFIr8	WOODZ (조승연) - 난 너 없이 (I hate you) MV	97.0	0.17	13010313.0	6626.0	109765.0	10744482.0	6043.571428571428	99221.17857142857
zhO5d4F2prE	El MADRID a la FINAL de CHAMPIONS tras REMONTAR y GANAR 3-1 al CITY ¡Lo HAN VUELTO a HACER!	313.5	0.22	304329.0	3337.0	32750.0	296653.53571428574	3324.1785714285716	32498.60714285714
sKWU4rneSlQ	FINLANDIA y SUECIA se alistan para UNIRSE A LA OTAN: ¿Qué significa para RUSIA?	170.0	0.04	926474.0	3248.0	17328.0	893277.0714285715	3201.785714285714	16900.25
BPOpyIxVbBI	TIRANDO MELONES EN EL BOWLING!🎳	189.5	0.06	466321.0	705.0	28471.0	440817.71428571426	689.4642857142857	27535.785714285714
3qJ9aaKlNok	LA FURIA DEL BIGOTES 🔥😈 -✨POKÉMON TRILOCKE 3✨#16	1250.5	0.12	42645.0	181.0	4569.0	41076.03571428572	181.07142857142858	4507.035714285715
aALm9bDmX58	cara a cara por debajo de la ciudad y para nada toxico	831.0	0.12	1906938.0	1185.0	117961.0	1853047.75	1176.0714285714287	115717.03571428571
RqwLD8MO7Ho	KAROL G - PROVENZA 💔|| LETRA	105.5	0.17	828218.0	173.0	10831.0	751821.9642857143	164.46428571428572	10266.67857142857
g1HPXBMIA6A	Daddy Yankee x Lito MC Cassidy - El Gran Robo 2 (Video Oficial)	312.5	0.17	1972813.0	3763.0	47931.0	1578503.357142857	3454.1071428571427	42297.357142857145
Bt6nzLkkM-0	Crítica 'Doctor Strange en el multiverso de la locura' (Doctor Strange in the Multiverse of Madness)	450.0	0.02	155725.0	497.0	9333.0	146390.0	461.92857142857144	8926.92857142857
kA81LzzdDGw	CRAZY Real Madrid DRESSING ROOM after reaching CHAMPIONS LEAGUE FINAL!	90.5	0.22	5047155.0	5686.0	174066.0	4676276.035714285	5542.392857142857	167803.2857142857
nw8BIIQeQAo	¡NADIE ENCUENTRA A TROLLINO ESCONDIDO EN EL CUBO DE LA BASURA! 🙈😂 EL ESCONDITE CON LOS COMPAS	390.0	0.12	2615354.0	1707.0	80404.0	2502015.964285714	1655.9642857142858	78507.0
P6Ps7MYB2bI	Blake Lively Met Gala Dress Reveal	22.0	0.23	1072073.0	621.0	15632.0	1031332.4285714285	607.3928571428571	14759.92857142857
80pbNnI2J8Q	Marcelo se acuerda de Sergio Ramos I MARCA	30.5	0.22	739453.0	349.0	15422.0	730311.7142857143	346.82142857142856	15259.642857142857
