hse_g-YZ754	3720609	3745431	3822708	3843600
o__3fco3RxM	804931	811723	837035	851881
JktwRXYTDYc	4571307	4590583	4708928	4790001
5O69clHm2wE	245312	247114	253787	257512
2_4sx92TO0Y	3464495	3505721	3620912	3675472
m20eY8gcoMk	428042	569376	879816	1031235
Lygx457WFTM	491718	511678	564162	592237
Lsbt0bWqIjo	271176	273434	281476	285463
DEuiAx4r2fU	335902	339720	353386	360574
Do1MTPUQ1Ss	333632	339921	369150	388266
4bpbolK_3q4	326365	355775	426734	458161
jjY3LDm7AQw	1294755	1363274	1518351	1611509
Dvbs6je5_DI	639476	642233	654376	660002
1pU2uRl5GzQ	1734781	1778427	1942435	2021689
Ylkq7x5gGxM	81011	85905	96859	102734
SRRBKMbZmI8	369821	387322	434906	464035
KYw10Eie_-M	786866	795575	839777	863375
pA3k6-ZWzBU	217799	223630	243155	250663
QO7e_RiMVQg	11845926	11897918	12131174	12272609
gf5KCQX5Ons	267713	303441	369243	411720
6T4tUHiOeLk	97707	108993	125337	130682
YZuL90fj9V8	377933	385196	404908	415498
2zFD9kxQXwU	1235256	1248809	1314132	1349909
zwrTdw8LpIg	2195846	2253018	2427829	2543945
xRERAqW-4DM	509715	509704	510061	510203
jmWahXQsjBk	135636	137032	142896	145996
EVgDwM6AwAQ	719895	728804	758278	771932
0evQ8jIDp0c	635132	641139	661548	671886
0sVtEAEphSA	526813	530831	543762	551996
Skfi8knijbY	815955	827225	866988	889099
z2JmKR_STSw	10442138	10450371	10475210	10492899
x0nkYuceo6c	2074081	2335306	4046342	5223825
w1g_LyCcekU	3558621	3600967	3763456	3850187
Z_z6fuStGEM	483735	484623	488625	490719
hnSvVqj5j_I	510872	513206	521385	526829
qVvyyNtXc5s	932874	941627	971436	992698
nWBbzqi_CqI	141669	145822	157086	164014
AMazCOhvs8k	3312700	3333872	3406159	3439021
Ihjd5MW3Sik	671726	674289	682502	686184
v9tGy755jEc	3126719	3139825	3187241	3211286
6Uc4cQ-RNq8	232352	234373	240176	243660
b7wkATaFFak	1152286	1200456	1391237	1488810
IVxSK4gGDdE	286506	290890	304631	310191
OGj0zBkAMhk	967193	973926	997225	1007610
8ZssJxbjCrI	144561	145057	147171	148200
Ovs3MbDWXqM	2304063	2395048	2954458	3372038
ShdFZYD5YLQ	2068239	2188852	2558722	2737304
tzwxUoQbhNc	200549	205990	226715	234991
R3ZaW7KhaWs	385100	387009	394556	398384
vdkJYWCJKJo	242752	245940	258541	264455
NOjZR_ZPw1I	1434810
mnC1Z4wxqLo	3181555	3192581	3235790	3258512
fZxqO7dd0qw	478662	483477	505155	516353
TmKnWc97k-o	1365206	1396249	1516128	1574020
fnaDApWBnbw	548119	555590	580461	594952
6dcbAbYhJMw	1438129	1464333	1558124	1603419
o5RhbG3tOT8	17555873	17764089	18616902	19057151
9FXZ8xk2VbI	982991	1000399	1060994	1094013
jeVqPpWlPxg	5286037	5876518	6885868	7346701
vp2rImrGE1w	1369714	1375883	1393676	1405011
1vQY-xQpb6w	132312	132689	134671	135577
mEIzkTrAvrI	1637477	1646491	1694368	1717262
3yvVjrVpzws	995945	1067612	1197545	1276557
uK-JiLhKOKU	537854	551182	607890	636938
zse3u1oVooY	1765154	1767526	1777537	1783818
3ILWjcGApWU	413204	415614	423573	427206
6UIUnvwF9JA	300580	304273	314027	319164
I6WGT41QbPQ	1567955	1630900	1819719	1944452
SGJoTuWmMmQ	325183	326642	330633	332758
Sb2eX6tA_d4	319782	319987	320712	320965
xAhVV-7Z1t4	231102	233512	243559	249187
B3G4PfZH2yI	132340	133059	135575	137043
uRHQskCeOxw	1163876	1395014	1785525	1928605
QlZjtudjVD0	6093523	6110675	6153132	6169538
fViLT6Jc_ug	1685395	1697856	1750030	1775612
VQ2yRoXQvVU	1576292	1604502	1671016	1704737
pcozYHHSnz0	371105	373669	386622	394969
Zld_w0UfAgU	785038	803182	858052	876933
nrnrYUZn9Wk	1160096	1162824	1170489	1175409
CYim-pwuqtA	142059	143057	148540	151211
