M1DIfhAzsWA	694295	706156	734092	744982	748810	751085	752486
SUwKZfzqxHo	1179123	1195333	1292406	1332656	1367438	1380404	1388085
q-Z4ks7N9lA	206819	215627	242230	255763	271561	279921	283573
iJLPcmKqJl0	2104452	2155724	2260872	2334505	2433110	2488639	2537519
RM5UOyi8W9g	1268845	1275762	1296372	1307547	1323159	1330136
bKHCTG_nwoU	1460472	1488126	1544699	1578282	1612322	1629094	1646925
RqMxClvspj8	1135070	1149331	1161960	1165616	1169562	1171789
btOCT2xcdmA	1844708	1855466	1891844	1903889	1916154	1923267	1926988
oekocb7Boik	2057273	2078028	2149945	2177961	2198997	2207683	2212988
AeNvZiUFBiQ	2129328	2132375	2140819	2142242	2145167	2146548	2147439
t4-Vf6L63Js	1649526	1791498	1891481	1901680	1906406	1909042	1909485
dTA54srFoI4	1061026	1086406	1137647	1158629	1176915	1189404	1200766
kKREoXVEA_8	2142139	2151478	2176698	2188338	2201027	2208584	2215717
z2JmKR_STSw	10442138	10450371	10475210	10492899	10512813	10523431	10530833
W-bDXp11_yU	420403	421023	421653	422654	423710	424083	424422
zy_bIL9W8EA	412070	414754	421102	424467	428935	432345	434327
Q5dqdK_oCDY	1624676	1663236	1758355	1781669	1813168	1827963	1836776
mhgTPzD7thY	81871	82385	84361	84734	85180	85348	85478
TI1PiPdj-sU	1646912	1666214	1716031	1738186	1762490	1778029	1789593
gYEGn1PPIV4	1048423	1096269	1188313	1216176	1244615	1261145	1274750
-KVZuN2q0Bc	612163	640413	709703	737268	764950	781313	790615
7RExzRrH4Wg	1750719	1763488	1806239	1828660	1862358	1880093	1888534
u6Bt1kEeewA	396281	396468	397012	397023	397261	397396	397493
8jcSjhTnSsM	1075314	1099372	1181541	1206310	1229024	1234448	1236878
3klWO2ttpGQ	2839168	2860628	2919577	2957017	3019004	3044154	3067572
VIOT_9iW4dI	1176103	1251196	1554511	1870430	2249339	2406089	2536244
gSTr4fKD71I	1045686	1107099	1288416	1397499	1514044	1565185	1618351
70JDd-Ywnio	2529904	2557006	2625138	2656254	2693722	2715495	2731428
Shgz5SkFqH4	1797887	1886213	2145023	2344194	2515797	2607085	2684762
-eKdRrKotdI	1602634	1619797	1685992	1728499	1773420	1804733	1824338
N_BOMV45mDY	1124594	1163913	1254783	1302119	1355489	1385150	1424599
7sC1dBws9L0	2058191	2300349	2969753	3513209	4141743	4362510	4526656
