i0O86g520cs	2680210	2690516	2725483	2754499
cXW7M2TQvQ0	380036	384748	398824	406425
YC6fW0qqDUk	51179	53414	59792	63187
uynLFuuFBps	27232	27870	30817	31856
a_0PSZ2S_yw	3581379	3619942	3783481	3855332
lnr1KCWf-J4	1503166	1506369	1521388	1531588
n43oZSY7df0	16801347	16976419	17711473	18215033
aCZ6aLuyTwM	917701	953751	1118222	1262804
GsPk03_TqMc	4052292	4071761	4186242	4363362
FcmUNlgld74	11556546	11689985	12204305	12422680
acMC7bTVcY8	3498898	3916704	4879027	5299822
QO7e_RiMVQg	11845553	11897193	12130393	12272609
YpQ5DEMqoW0	432041	434310	444162	450344
ioHy9bZDLhg	407165	408224	413814	416216
v8MKkbrfL-c	1949178	1951815	1966953	1974721
bc593mbuTTc	1897625	1899244	1908636	1915363
IM-x1VrAL-c	5130506	5183237	5470841	5635108
z2JmKR_STSw	10442081	10450237	10475080	10492849
s5vuXYNQehA	752478	755268	768818	776582
DDY6KjQCMoQ	10243159	11039644	14910813	16346886
zKYqM2ADpz8	6504985	6577075	6811343	7015071
IycyBFrJXXg	5198934	5221035	5345471	5442030
y1RNQcFySWc	58860	59422	61030	61758
oI_X2cMHNe0	4134237	4199819	4443223	4542714
TkTaadb9GmM	16366157	16439151	16729140	16836203
48s6RGU1dr0	3850338	4128831	5242628	6102434
yOK-Vy8J4NM	5651345	5693871	5843958	5949050
xBpUcJKYkSk	3379880	3406988	3527362	3603767
VH0sc3HtAq4	96271346	98603979	98983751	99123340
DmKpePzn5-c	19407980	19476026	19766995	19985533
4Uo3_IuRR5E	3517744	3637084	4042032	4284343
efFQ02rvSiA	35724649	39849940	52085414	55735843
cBzlNT9bU4M	22010	22593	24227	25659
5Ofpo0Jj62c	2223058	2289238	2597579	2831069
tWIHC4pW3jc	360499	363876	376728	382485
P6Ps7MYB2bI	823091	862733	990936	1036270
d_cwY5KqwYw	1011160	1022346	1077169	1098064
GZifN_BacG0	784223	787594	797709	801807
apPxQOfh0ek	25472036	25673958	26442908	27083086
tgB1wUcmbbw	36651488	36723595	37082413	37345960
X6ePJCYeEn0	89616	90516	93289	94454
uFDkjbD4pZs	2446877	2563366	2934253	3189615
PKMaOgCZU_U	874698	891148	946878	975105
C2rJZd5YQJU	2395969	2415443	2513164	2570079
F0fMoqY9qI0	11347879	11403164	11512599	11563398
UeqIVJJnwCU	99934	104862	124307	133395
rpr9ltx8q28	39476	39961	41374	41883
T79ZSCQ5WEc	55885670	56252572	57976050	59107684
HmP_wGYw1_g	18601133	18797353	19590883	20010209
8_BLh6MXpN8	52519	53913	58436	60360
Nus7MfF2ytw	175685177	178133872	188078031	193796348
uGzDKU7gxho	2328062	2433533	2446565	2448638
sVKlJ5M2kBY	394162	405768	437399	453535
y7RxSfivDnE	51627	52033	53436	54035
AcDGIkDGY2c	1481443	1498938	1594661	1630665
VcHMZ7LdMO8	25051	26152	28222	30313
jeVqPpWlPxg	5281368	5876492	6883185	7346701
-KKBtdYW9Uc	1154326	1158973	1178336	1181299
R5QpUh6cYO8	1720492	1724616	1743380	1755644
ktwOZXFYw0Y	11364109	11439854	11885125	12198736
jLRm8wP6iCE	2112136	2115319	2123003	2127121
ovZw_z2s9Bc	1916040	1968704	2136000	2206338
iH8mWNKM8xU	2012873	2705990	4039625	4519148
GS-666L0VLE	9012326	9095129	9475617	9691060
dEjA3uw5s3I	11550912	11924732	13474812	14861698
1meYHqpovJc	53238	54558	58318	60393
UMnk3n6QGmA	611565	614845	626387	632009
ppS8kgyoU80	936057	942620	977905	997889
QlZjtudjVD0	6093362	6110675	6153132	6169482
zPOYkJsrewU	1828143	1858239	1971050	2020056
cUbzWjNqtmo	2123820	2187011	2288417	2311883
RX8b4H_wEEo	4275041	4411709	4958199	5289945
DBjAIdTZrqQ	52557	55104	61743	65327
DmQ4Dqxs0HI	3435475	3505836	3817905	3996139
Lk8pjx8KpVQ	627688	646208	707210	738214
ZyNCY8IW7oI	51424	54150	60541	62895
XwGjdaboKzo	80533	81514	84781	86197
L-A7p6s-1Ns	634394	641473	670106	686892
4vbDFu0PUew	31912493	33137969	40236974	44602892
_FlXe7GmBrE	512679	541128	598194	641399
MvDMMiVC8UE	62557	63851	69051	71250
udTOGzb9FHs	1305346	1312609	1342881	1362258
bTdxa8uOzls	6723673	6769444	6988881	7111056
x-e-Erg5irA	1381208	1484630	1658008	1704404
QGae78sWVSw	2988611	3234121	4344336	4640596
BdSKimOBm6k	25160	26514	28823	31134
BwGh2vCm8qk	516673	527316	581197	614249
8JbBzQBa9D4	911076	918321	952044	971553
kJQ3FkvUB20	3531330	3589901	3743891	3834587
pRSkhCc3Hkk	1496313	1509019	1547655	1566609
mkH7rVb6V68	5650372	5659687	5680566	5688303
oSwZ_BckDvc	9810856	10166231	11226573	11795256
DKToNIqOJyw	2938802	2974988	3153058	3296370
c0wUKCekI34	3047839	3167757	3545877	3745487
I6o32fBPqMY	119044	144776	205104	233104
K463NayEBCk	26456	27027	28505	29112
Z_MvkyuOJgk	13336354	13498083	14125997	14490562
7iFjVFF4gNo	18107	20664	27313	33567
79utzs9G8ng	763306	764185	767536	761921
nLhes14fUKg	1024448	1028637	1054167	1070376
MJyrDxtU5ds	384160	386927	396780	404027
Ikrqv6M_W0Q	94380	94659	95471	95986
H5v3kku4y6Q	102707154	103378208	106268887	108169543
IV3dnLzthDA	11622503	11731713	12166828	12373442
GBxoH5XxH2Y	1013832	1017590	1054008	1067199
5vbvwTTQ6GA	2091947	2094430	2106685	2115527
5eCg1Def1ik	1410158	1435603	1606828	1664388
PzxxYd6fsr0	67231	68540	72755	75240
8uiUz_IUkpo	150823007	154912540	167283122	173614125
v3rJ1DGhbIM	95967	97111	100209	101907
YRNXEcUIsaU	1936671	1945533	1998436	2027520
zjIU9KOAgRA	5495367	5530967	5757666	5914267
iq_6Z1ZIA4k	769684	821949	1024823	1146342
pQuk3t2aeBo	6467696	6564103	7048988	7285827
G8O1wHFd3uM	1060911	1109474	1317736	1425809
vjhbxxTYkpw	1816045	2374143	3036211	3201921
pirYs7L4xog	108937605	109713484	113101266	114882044
Yx3K3g4CtoQ	1825206	1952074	2470283	2652878
lb2mJhPusRM	1265837	1273210	1297045	1313994
6kolTgj7uQc	1073776	1090429	1154386	1190784
hibTeDRLhCc	2564129	2622143	2677599	2697405
VGmTO5DRxII	9591647	9654213	10014014	10187758
6NdxqonzexQ	49697	49778	50052	50145
lyJqXb8Nj-I	1722699	1812009	2097827	2249598
n1khwOk5dN8	8611925	8897478	9744452	10057696
SXGKt-q263w	1261856	1269121	1303641	1322160
JhA9PFyGwrw	37230	37468	38361	38955
ndiadyS1L94	1201719	1215768	1269212	1291734
WkgHkrM9fo0	45623463	46297171	49332081	51069841
9kb5cuLK4n0	4905854	5608800	8592266	9426628
2YvCWCrssw0	37049	37155	37466	37569
YhQaXTMLXPs	458185	470394	515246	542461
36ZdwrpEMCg	40184	40277	40511	40613
4I25nV9hXGA	20364722	20766757	22628946	23795866
wYdqohteanI	490160	519987	586090	606828
c0AOEQAvZWk	48175704	48179172	48175839	48175603
0Dz8SebIq3s	4353568	4358987	4374376	4384293
ep57Nj9eWmU	8401439	8423438	8511969	8557955
heayyMyhSGU	2793421	2921900	3594612	4102756
_iksbUH1aMg	5549531	5562283	5636694	5667391
342ILHWUonY	2643170	2655578	2679985	2690655
ZXtpmM0NDGY	1602017	1617484	1687260	1725168
zdBthc6fCk4	5970748	6076700	6318016	6430432
dUC7TBmzrL4	5545180	5737085	6478108	6952956
-Nm3bQ-uMhg	1587495	1614045	1706709	1774038
8dJyRm2jJ-U	87149121	92833112	109399079	119780669
nYFDHftXido	7107012	7155327	7365557	7484384
j1AuFXa_g0o	7796678	8320166	10591125	11827842
YhxOUeZknN8	296640	305325	332668	351770
qen2szBZn7w	35944	37691	41641	43475
2n5GKLdrTfk	1399003	1490657	1894346	2120976
dXqPagAcr64	3783299	3809168	3893512	3948668
z4WblARaDGw	2188835	2199378	2256265	2294556
XoFDIIyhPqQ	763651	770209	791370	807787
7SoG8bKN8vA	6257959	6304671	6573745	6738459
qa2-wpVZt2E	6663308	6734172	7071669	7283901
G3HaDp48kks	28156	28396	29153	29492
Ghbi0we-mcE	322018	323679	331538	336239
V3C4pWwDqps	10077929	10085968	10063399	10088771
_iz5_DuY_II	6392990	6653878	7821344	8585736
bJwdkYKF5LM	939695	955940	1036449	1088234
Vnk8NZ0sQbE	5232309	5389566	5834992	6039996
qB9ZC-mbK8g	8933797	9043395	9602523	10000101
uN39K9ctJuU	4423108	4517933	4949188	5264122
7OPg-ksxZ4Y	2561568	2683025	3110335	3384157
EUcvdGfGEj0	3149900	3172373	3309775	3374909
WnJipPJ2frY	132181	141262	171045	193664
wpV7OXr7JYo	7804256	7925204	8363197	8488744
3Yh_6_zItPU	6466499	6855393	8078570	8562329
2WH2shuw46M	44074	45228	48286	50911
D7WjpZy-0oE	2119730	2128237	2160967	2182576
a3ljcLjvMR4	59491	74629	93243	96743
4H66pDhczzw	4482027	4492337	4543814	4567104
zVZrLXP_p2g	125724	135379	162724	177478
